thisRow.t,notes,Name,Face,NameGender,ResponseKey,RT,Timeout,participant,session,
,,ใบเฟิร์น,face5_m.png,f,k,0.4501628000000437,No,testwoi,001,
,,สมหมาย,face7_m.png,m,k,0.6176217000001998,No,testwoi,001,
,,พอใจ,face4_m.png,f,k,0.4341142000000673,No,testwoi,001,
