thisRow.t,notes,Name,Face,NameGender,ResponseKey,RT,Timeout,participant,session,
,,สมปอง,face4_m.png,m,j,0.36670740001136437,No,debug,001,
,,ประเสริฐ,face1_m.png,m,j,0.31688109997776337,No,debug,001,
,,ประเสริฐ,face2_m.png,m,j,0.5503560999932233,No,debug,001,
,,ใบเฟิร์น,face9_w.png,f,j,0.3837473999883514,No,debug,001,
,,บุญชู,face5_w.png,m,j,0.33364839997375384,No,debug,001,
,,วันเพ็ญ,face6_w.png,f,j,0.33361289999447763,No,debug,001,
,,ประทีป,face9_w.png,m,k,0.15070489997742698,No,debug,001,
,,ชูศักดิ์,face9_m.png,m,j,0.3333600999903865,No,debug,001,
,,ทองดี,face9_m.png,m,j,0.2837792000209447,No,debug,001,
,,ทองดี,face1_m.png,m,j,0.40021249998244457,No,debug,001,
,,มานะ,face10_m.png,m,j,0.38382370001636446,No,debug,001,
,,ดวงแก้ว,face6_m.png,f,j,0.48372309998376295,No,debug,001,
,,ดวงแก้ว,face5_w.png,f,k,0.1501253999886103,No,debug,001,
,,สายใจ,face6_m.png,f,j,0.23351089999778196,No,debug,001,
,,วันเพ็ญ,face7_m.png,f,j,0.46726849998231046,No,debug,001,
,,บุญชู,face3_m.png,m,j,0.4004527000070084,No,debug,001,
,,ใบเฟิร์น,face5_m.png,f,j,0.584361799992621,No,debug,001,
,,ดวงแก้ว,face5_m.png,f,k,0.33389479998731986,No,debug,001,
,,ประเสริฐ,face1_w.png,m,j,1.5670004000130575,No,debug,001,
,,ดวงแก้ว,face6_w.png,f,j,0.7835501999943517,No,debug,001,
,,มานะ,face8_w.png,m,k,0.7173377999861259,No,debug,001,
,,ใบเฟิร์น,face4_w.png,f,j,1.5503583000099752,No,debug,001,
,,สมหมาย,face10_m.png,m,j,0.5504284000198822,No,debug,001,
,,ทับทิม,face7_w.png,f,k,0.5502234000014141,No,debug,001,
,,ฟ้าใส,face2_w.png,f,k,0.38346630000160076,No,debug,001,
,,สมหมาย,face2_m.png,m,k,0.45095410000067204,No,debug,001,
,,พิกุล,face8_w.png,f,k,0.41700079999282025,No,debug,001,
,,สมชาย,face9_w.png,m,k,0.566750800004229,No,debug,001,
,,ฟ้าใส,face1_w.png,f,k,0.5503060999908485,No,debug,001,
,,สมปอง,face3_w.png,m,k,0.5503737999824807,No,debug,001,
,,ทับทิม,face9_w.png,f,k,0.45072290001553483,No,debug,001,
,,ทับทิม,face9_m.png,f,k,0.7002971000038087,No,debug,001,
,,แก้วตา,face9_w.png,f,k,0.2501160000101663,No,debug,001,
,,ชูศักดิ์,face4_m.png,m,k,0.433475300000282,No,debug,001,
,,วันเพ็ญ,face2_m.png,f,k,0.3168446999916341,No,debug,001,
,,ดวงแก้ว,face2_w.png,f,k,0.36723749997327104,No,debug,001,
,,ดวงแก้ว,face8_w.png,f,k,0.45021140002063476,No,debug,001,
,,ประทีป,face1_w.png,m,k,0.8503613999928348,No,debug,001,
,,ดวงแก้ว,face9_w.png,f,k,0.48349729998153634,No,debug,001,
,,สมชาย,face2_m.png,m,k,0.23422189999837428,No,debug,001,
,,พิกุล,face4_w.png,f,k,0.38358309998875484,No,debug,001,
,,มั่นคง,face6_m.png,m,k,0.3667744999984279,No,debug,001,
,,พิกุล,face3_m.png,f,k,0.5337250999873504,No,debug,001,
,,สมชาย,face1_m.png,m,k,0.5668286999862175,No,debug,001,
,,ทองดี,face7_m.png,m,k,1.1172269999806304,No,debug,001,
,,ทองดี,face6_m.png,m,k,0.43363590000080876,No,debug,001,
,,พอใจ,face8_w.png,f,k,0.48351130000082776,No,debug,001,
,,สมชาย,face10_m.png,m,k,0.3670614000002388,No,debug,001,
,,ประเสริฐ,face4_w.png,m,k,0.8669640999869443,No,debug,001,
,,ฟ้าใส,face6_m.png,f,k,0.7170085000107065,No,debug,001,
,,มานะ,face8_m.png,m,k,0.4335358000244014,No,debug,001,
,,มั่นคง,face8_w.png,m,k,0.5000707000144757,No,debug,001,
,,ทองดี,face4_m.png,m,k,0.5170517000078689,No,debug,001,
,,วันเพ็ญ,face1_m.png,f,k,0.3504880999971647,No,debug,001,
,,แก้วตา,face3_w.png,f,k,0.9001130000106059,No,debug,001,
,,มั่นคง,face1_m.png,m,k,0.5335337000142317,No,debug,001,
,,มั่นคง,face5_m.png,m,k,0.6169978000107221,No,debug,001,
,,ใบเฟิร์น,face6_w.png,f,k,0.6337122000113595,No,debug,001,
,,พอใจ,face6_w.png,f,k,0.7007546999957412,No,debug,001,
,,สายใจ,face1_m.png,f,k,0.35023650000221096,No,debug,001,
,,บุญชู,face10_m.png,m,k,0.4335834999801591,No,debug,001,
,,สมหญิง,face5_w.png,f,k,0.3337484000076074,No,debug,001,
,,บุญชู,face2_m.png,m,k,0.31691930000670254,No,debug,001,
,,สายใจ,face5_w.png,f,k,0.4834205000079237,No,debug,001,
,,พอใจ,face4_w.png,f,k,0.48375149999628775,No,debug,001,
,,สมปอง,face4_w.png,m,k,0.41699529998004436,No,debug,001,
,,มานะ,face3_w.png,m,k,0.3334772000089288,No,debug,001,
,,ทองดี,face9_w.png,m,k,0.3334912000282202,No,debug,001,
,,สมชาย,face8_w.png,m,k,0.5669826999946963,No,debug,001,
,,พอใจ,face9_m.png,f,k,0.40044649998890236,No,debug,001,
,,พอใจ,face5_w.png,f,k,0.3843089999863878,No,debug,001,
,,ประทีป,face8_w.png,m,k,0.2333900000085123,No,debug,001,
,,วันเพ็ญ,face4_w.png,f,k,0.16688009997596964,No,debug,001,
,,ฟ้าใส,face7_m.png,f,k,0.5670353000168689,No,debug,001,
,,แก้วตา,face2_w.png,f,k,0.41749150000396185,No,debug,001,
,,บุญชู,face4_m.png,m,k,0.6501492000243161,No,debug,001,
,,มานะ,face6_w.png,m,k,0.2505033000197727,No,debug,001,
,,สายใจ,face5_m.png,f,k,0.267173800006276,No,debug,001,
,,ประเสริฐ,face5_w.png,m,k,0.26671710002119653,No,debug,001,
,,พอใจ,face7_w.png,f,k,0.15038139998796396,No,debug,001,
,,ทองดี,face8_m.png,m,k,0.56694210000569,No,debug,001,
,,สมหมาย,face7_w.png,m,k,0.48382439999841154,No,debug,001,
,,สมหญิง,face9_w.png,f,k,0.0065144999825861305,No,debug,001,
,,สมหญิง,face5_m.png,f,k,0.30021909999777563,No,debug,001,
,,ประทีป,face10_w.png,m,k,0.21674640002311207,No,debug,001,
,,ประเสริฐ,face4_m.png,m,k,0.08348830000613816,No,debug,001,
,,ชูศักดิ์,face5_w.png,m,k,2.2335167999845,No,debug,001,
,,ชูศักดิ์,face1_m.png,m,k,0.6172431000159122,No,debug,001,
,,ทองดี,face7_w.png,m,k,0.8003709000186063,No,debug,001,
,,ดวงแก้ว,face1_m.png,f,k,0.5841890000156127,No,debug,001,
,,สมหมาย,face1_w.png,m,k,0.3671389000082854,No,debug,001,
,,สมหมาย,face8_m.png,m,k,1.3171081999898888,No,debug,001,
,,ทองดี,face3_w.png,m,k,0.7503494000120554,No,debug,001,
,,วันเพ็ญ,face8_m.png,f,k,1.0838228999928106,No,debug,001,
,,สมชาย,face3_w.png,m,k,0.23346249997848645,No,debug,001,
,,ทับทิม,face7_m.png,f,k,1.0335951000161003,No,debug,001,
,,ดวงแก้ว,face10_w.png,f,k,0.9834843999997247,No,debug,001,
,,พอใจ,face2_w.png,f,k,0.46701170000596903,No,debug,001,
,,มานะ,face10_w.png,m,k,0.3000220999820158,No,debug,001,
,,ชูศักดิ์,face2_w.png,m,k,0.33359110000310466,No,debug,001,
,,ใบเฟิร์น,face3_w.png,f,k,0.4166831999900751,No,debug,001,
,,บุญชู,face5_m.png,m,k,2.2172946000064258,No,debug,001,
,,พิกุล,face8_m.png,f,k,1.4502486999845132,No,debug,001,
,,ดวงแก้ว,face10_m.png,f,k,0.4341003999870736,No,debug,001,
,,พิกุล,face10_w.png,f,k,0.5166672000195831,No,debug,001,
,,แก้วตา,face10_w.png,f,k,0.35031089998665266,No,debug,001,
,,สมปอง,face10_m.png,m,k,0.6004723999940325,No,debug,001,
,,ประทีป,face6_w.png,m,k,0.5336795000184793,No,debug,001,
,,ประทีป,face3_m.png,m,k,0.7001688000163995,No,debug,001,
,,วันเพ็ญ,face10_w.png,f,k,0.3503861000062898,No,debug,001,
,,สมชาย,face6_w.png,m,k,0.30025490000844,No,debug,001,
,,วันเพ็ญ,face5_w.png,f,k,0.33339290000731125,No,debug,001,
,,แก้วตา,face4_w.png,f,k,0.40009000001009554,No,debug,001,
,,ทองดี,face8_w.png,m,k,0.6837395000038669,No,debug,001,
,,บุญชู,face2_w.png,m,k,0.4670200999826193,No,debug,001,
,,ฟ้าใส,face9_m.png,f,k,0.2501042000076268,No,debug,001,
,,ฟ้าใส,face10_w.png,f,k,0.46717389998957515,No,debug,001,
,,สมหญิง,face1_w.png,f,k,0.23380609997548163,No,debug,001,
,,ฟ้าใส,face8_w.png,f,k,0.26684750002459623,No,debug,001,
,,สายใจ,face9_m.png,f,k,0.3502046999929007,No,debug,001,
,,สมหญิง,face7_m.png,f,k,0.30023399999481626,No,debug,001,
,,ฟ้าใส,face3_m.png,f,k,0.38337680001859553,No,debug,001,
,,ทองดี,face3_m.png,m,k,0.26720810000551865,No,debug,001,
,,ชูศักดิ์,face7_w.png,m,k,0.43365689998609014,No,debug,001,
,,มานะ,face4_w.png,m,k,0.31678879997343756,No,debug,001,
,,ใบเฟิร์น,face1_w.png,f,k,0.43373789999168366,No,debug,001,
,,ฟ้าใส,face1_m.png,f,k,0.3169138999946881,No,debug,001,
,,สมชาย,face5_m.png,m,k,0.3504979999852367,No,debug,001,
,,สายใจ,face3_w.png,f,k,0.7501739999861456,No,debug,001,
,,แก้วตา,face10_m.png,f,k,0.46687450000899844,No,debug,001,
,,พิกุล,face1_w.png,f,k,0.5836324999982025,No,debug,001,
,,มั่นคง,face10_m.png,m,k,0.5007438999891747,No,debug,001,
,,สมหญิง,face8_w.png,f,k,0.567444299987983,No,debug,001,
,,สมหญิง,face8_m.png,f,k,0.43380050000268966,No,debug,001,
,,ใบเฟิร์น,face4_m.png,f,k,0.450813500006916,No,debug,001,
,,สมชาย,face4_w.png,m,k,1.6501415999955498,No,debug,001,
,,แก้วตา,face9_m.png,f,k,0.6167283999966457,No,debug,001,
,,ฟ้าใส,face9_w.png,f,k,0.7500972999841906,No,debug,001,
,,แก้วตา,face1_m.png,f,k,0.400903899979312,No,debug,001,
,,สมปอง,face5_m.png,m,k,0.3505126999807544,No,debug,001,
,,วันเพ็ญ,face3_w.png,f,k,0.11674759999732487,No,debug,001,
,,สมชาย,face6_m.png,m,k,0.683398200024385,No,debug,001,
,,มานะ,face9_m.png,m,k,0.9667447000101674,No,debug,001,
,,ชูศักดิ์,face2_m.png,m,k,0.45026169999619015,No,debug,001,
,,ทองดี,face4_w.png,m,k,0.3673055999970529,No,debug,001,
,,ทับทิม,face5_w.png,f,k,0.600244000001112,No,debug,001,
,,บุญชู,face6_m.png,m,k,0.35051889999886043,No,debug,001,
,,สมหญิง,face3_m.png,f,k,0.3674841000174638,No,debug,001,
,,พอใจ,face5_m.png,f,k,0.30023439999786206,No,debug,001,
,,ฟ้าใส,face10_m.png,f,k,0.3674921999918297,No,debug,001,
,,ประทีป,face4_m.png,m,k,0.46717630000784993,No,debug,001,
,,สมหญิง,face6_m.png,f,k,0.41680099998484366,No,debug,001,
,,สมปอง,face6_m.png,m,k,0.6003521000093315,No,debug,001,
,,วันเพ็ญ,face9_m.png,f,k,0.41685849998611957,No,debug,001,
,,ใบเฟิร์น,face3_m.png,f,k,0.21681539999553934,No,debug,001,
,,แก้วตา,face7_w.png,f,k,0.3002342999971006,No,debug,001,
,,สมชาย,face1_w.png,m,k,0.6336850999796297,No,debug,001,
,,ดวงแก้ว,face3_m.png,f,k,0.6668168999894988,No,debug,001,
,,ประเสริฐ,face3_w.png,m,k,0.43371359998127446,No,debug,001,
,,บุญชู,face3_w.png,m,k,0.5336440000100993,No,debug,001,
,,สมปอง,face1_w.png,m,k,0.6004433000052813,No,debug,001,
,,ชูศักดิ์,face9_w.png,m,k,0.36687070000334643,No,debug,001,
,,ดวงแก้ว,face4_m.png,f,k,0.3501933000225108,No,debug,001,
,,ประเสริฐ,face9_w.png,m,k,0.483436399983475,No,debug,001,
,,ประทีป,face10_m.png,m,k,0.5002215999993496,No,debug,001,
,,สมชาย,face8_m.png,m,k,0.4504280000110157,No,debug,001,
,,สมปอง,face3_m.png,m,k,0.48437779999221675,No,debug,001,
,,สมหญิง,face4_w.png,f,k,0.41672229999676347,No,debug,001,
,,มานะ,face1_w.png,m,k,0.30051169998478144,No,debug,001,
,,ชูศักดิ์,face8_m.png,m,k,0.250220400019316,No,debug,001,
,,สมปอง,face1_m.png,m,k,0.41672889998881146,No,debug,001,
,,แก้วตา,face6_w.png,f,k,0.08418529998743907,No,debug,001,
,,ชูศักดิ์,face6_m.png,m,k,0.6504325999994762,No,debug,001,
,,สมปอง,face9_w.png,m,k,0.3003053999855183,No,debug,001,
,,ทับทิม,face1_m.png,f,k,0.3004537000088021,No,debug,001,
,,พอใจ,face4_m.png,f,k,0.2673998000100255,No,debug,001,
,,ใบเฟิร์น,face5_w.png,f,k,0.30028379999566823,No,debug,001,
,,ใบเฟิร์น,face6_m.png,f,k,0.20037970002158545,No,debug,001,
,,สายใจ,face8_w.png,f,k,0.3507345000107307,No,debug,001,
,,ทับทิม,face8_m.png,f,k,0.3002789999882225,No,debug,001,
,,ประทีป,face7_m.png,m,k,0.36717029998544604,No,debug,001,
,,ประเสริฐ,face5_m.png,m,k,0.3003968000120949,No,debug,001,
,,สมปอง,face2_w.png,m,k,0.33456139999907464,No,debug,001,
,,มานะ,face2_w.png,m,k,0.35024940001312643,No,debug,001,
,,วันเพ็ญ,face3_m.png,f,k,0.3009905999933835,No,debug,001,
,,สมชาย,face3_m.png,m,k,0.416858599986881,No,debug,001,
,,สายใจ,face4_m.png,f,k,0.4168331999971997,No,debug,001,
,,ดวงแก้ว,face2_m.png,f,k,0.2835925999970641,No,debug,001,
,,บุญชู,face8_m.png,m,k,0.5172130000137258,No,debug,001,
,,ทับทิม,face3_m.png,f,k,0.3674221999826841,No,debug,001,
,,ประทีป,face8_m.png,m,k,0.6338860999967437,No,debug,001,
,,ทองดี,face1_w.png,m,k,0.3335829999996349,No,debug,001,
,,ฟ้าใส,face2_m.png,f,k,0.7336135000223294,No,debug,001,
,,วันเพ็ญ,face4_m.png,f,k,0.4006474000052549,No,debug,001,
