thisRow.t,notes,Name,Face,NameGender,ResponseKey,RT,Timeout,participant,session,
,,แก้วตา,face1_m.png,f,j,0.1841036000000713,No,testwoi,001,
,,มั่นคง,face7_w.png,m,j,0.35066330000006474,No,testwoi,001,
,,ทองดี,face3_w.png,m,j,0.4167263000000503,No,testwoi,001,
,,สมหมาย,face9_m.png,m,j,0.15027550000002066,No,testwoi,001,
,,ใบเฟิร์น,face3_w.png,f,k,0.3170794999999771,No,testwoi,001,
,,ใบเฟิร์น,face3_m.png,f,j,None,Yes,testwoi,001,
,,มานะ,face3_m.png,m,j,None,Yes,testwoi,001,
,,สมชาย,face7_w.png,m,j,0.6338672000000543,No,testwoi,001,
,,พิกุล,face7_m.png,f,j,0.33352129999991575,No,testwoi,001,
,,ชูศักดิ์,face4_m.png,m,j,0.3334917999999334,No,testwoi,001,
,,พอใจ,face9_w.png,f,j,0.4833744000000024,No,testwoi,001,
