Male,Female,Image,Name,ImagePriming,NamePriming,ImageTrig,NameTrig,Trig,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,priming.thisRepN,priming.thisTrialN,priming.thisN,priming.thisIndex,thisRow.t,notes,training_Instruction.started,instruction_slide.started,instruction_continue.started,training_Instruction.stopped,instruction_continue.keys,instruction_continue.rt,instruction_continue.duration,training_block.started,MAN.started,WOMAN.started,pic.started,key_resp.started,training_block.stopped,training.key_resp.keys,training.key_resp.rt,training.key_resp.duration,priming_instruction.started,instruction_slide_2.started,instruction_continue_2.started,priming_instruction.stopped,instruction_continue_2.keys,instruction_continue_2.rt,instruction_continue_2.duration,priming_block.started,MAN_3.started,MAN_3_desc.started,WOMAN_3.started,WOMAN_3_desc.started,name_2.started,pic_2.started,key_resp_3.started,name_2.stopped,priming_block.stopped,priming.key_resp_3.keys,priming.key_resp_3.rt,priming.key_resp_3.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,10,10,6,k,0.05013599991798401,None,,,,6,10,10,0,,,,,2.9354086000239477,,,,,,,,,2.9269715000409633,2.9354086000239477,2.9354086000239477,2.9354086000239477,2.9354086000239477,2.9990697000175714,k,0.05013599991798401,None,,,,,,,,,,,,,,,,,,,,,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,11,11,7,j,0.034923900035209954,None,,,,7,11,11,0,,,,,3.032810000004247,,,,,,,,,3.0249622999690473,3.032810000004247,3.032810000004247,3.032810000004247,3.032810000004247,3.0820443000411615,j,0.034923900035209954,None,,,,,,,,,,,,,,,,,,,,,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,12,12,8,j,0.1317556999856606,None,,,,8,12,12,0,,,,,3.117419400019571,,,,,,,,,3.110129600041546,3.117419400019571,3.117419400019571,3.117419400019571,3.117419400019571,3.26560599997174,j,0.1317556999856606,None,,,,,,,,,,,,,,,,,,,,,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,13,13,4,k,0.037076500011608005,None,,,,4,13,13,1,,,,,3.3048908000346273,,,,,,,,,3.2961792000569403,3.3048908000346273,3.3048908000346273,3.3048908000346273,3.3048908000346273,3.34911299997475,k,0.037076500011608005,None,,,,,,,,,,,,,,,,,,,,,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,14,14,5,j,0.04216299997642636,None,,,,5,14,14,1,,,,,3.390266500064172,,,,,,,,,3.381152000045404,3.390266500064172,3.390266500064172,3.390266500064172,3.390266500064172,3.448824599967338,j,0.04216299997642636,None,,,,,,,,,,,,,,,,,,,,,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,15,15,6,k,0.02966350002679974,None,,,,6,15,15,1,,,,,3.4884734000079334,,,,,,,,,3.4796336999861524,3.4884734000079334,3.4884734000079334,3.4884734000079334,3.4884734000079334,3.5329058000352234,k,0.02966350002679974,None,,,,,,,,,,,,,,,,,,,,,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,16,16,7,j,0.01300560007803142,None,,,,7,16,16,1,,,,,3.57099310006015,,,,,,,,,3.562428900040686,3.57099310006015,3.57099310006015,3.57099310006015,3.57099310006015,3.59986650000792,j,0.01300560007803142,None,,,,,,,,,,,,,,,,,,,,,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,17,17,8,k,0.047424400108866394,None,,,,8,17,17,1,,,,,3.638958299998194,,,,,,,,,3.6294222000287846,3.638958299998194,3.638958299998194,3.638958299998194,3.638958299998194,3.6998427000362426,k,0.047424400108866394,None,,,,,,,,,,,,,,,,,,,,,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,18,18,9,j,0.02581690007355064,None,,,,9,18,18,1,,,,,3.7417544999625534,,,,,,,,,3.7315754999872297,3.7417544999625534,3.7417544999625534,3.7417544999625534,3.7417544999625534,3.783412800054066,j,0.02581690007355064,None,,,,,,,,,,,,,,,,,,,,,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,19,19,9,k,0.04830140003468841,None,,,,9,19,19,0,,,,,3.820062299957499,,,,,,,,,3.8127581999870017,3.820062299957499,3.820062299957499,3.820062299957499,3.820062299957499,3.8831194000085816,k,0.04830140003468841,None,,,,,,,,,,,,,,,,,,,,,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,20,20,10,j,0.02438419999089092,None,,,,10,20,20,0,,,,,3.9196574999950826,,,,,,,,,3.910791700007394,3.9196574999950826,3.9196574999950826,3.9196574999950826,3.9196574999950826,3.94968429999426,j,0.02438419999089092,None,,,,,,,,,,,,,,,,,,,,,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,21,21,11,k,0.054492299910634756,None,,,,11,21,21,0,,,,,3.987345000030473,,,,,,,,,3.9784518000669777,3.987345000030473,3.987345000030473,3.987345000030473,3.987345000030473,4.048862299998291,k,0.054492299910634756,None,,,,,,,,,,,,,,,,,,,,,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,22,22,12,j,0.04039560002274811,None,,,,12,22,22,0,,,,,4.0847959000384435,,,,,,,,,4.077111399965361,4.0847959000384435,4.0847959000384435,4.0847959000384435,4.0847959000384435,4.132500999956392,j,0.04039560002274811,None,,,,,,,,,,,,,,,,,,,,,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,23,23,10,k,0.06295290007255971,None,,,,10,23,23,1,,,,,4.166573300026357,,,,,,,,,4.158858200069517,4.166573300026357,4.166573300026357,4.166573300026357,4.166573300026357,4.232016499969177,k,0.06295290007255971,None,,,,,,,,,,,,,,,,,,,,,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,24,24,13,j,0.04542889993172139,None,,,,13,24,24,0,,,,,4.266843699966557,,,,,,,,,4.259674399974756,4.266843699966557,4.266843699966557,4.266843699966557,4.266843699966557,4.315592200029641,j,0.04542889993172139,None,,,,,,,,,,,,,,,,,,,,,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,25,25,14,j,0.11486229998990893,None,,,,14,25,25,0,,,,,4.352778000058606,,,,,,,,,4.343710200046189,4.352778000058606,4.352778000058606,4.352778000058606,4.352778000058606,4.482009100029245,j,0.11486229998990893,None,,,,,,,,,,,,,,,,,,,,,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,26,26,11,j,0.10668460000306368,None,,,,11,26,26,1,,,,,4.520340400049463,,,,,,,,,4.511744600022212,4.520340400049463,4.520340400049463,4.520340400049463,4.520340400049463,4.631827100063674,j,0.10668460000306368,None,,,,,,,,,,,,,,,,,,,,,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,27,27,15,j,0.16692089999560267,None,,,,15,27,27,0,,,,,4.667420299956575,,,,,,,,,4.660009099985473,4.667420299956575,4.667420299956575,4.667420299956575,4.667420299956575,4.848982000024989,j,0.16692089999560267,None,,,,,,,,,,,,,,,,,,,,,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,28,28,12,j,0.0804754999699071,None,,,,12,28,28,1,,,,,4.885607099975459,,,,,,,,,4.876978900050744,4.885607099975459,4.885607099975459,4.885607099975459,4.885607099975459,4.9671712999697775,j,0.0804754999699071,None,,,,,,,,,,,,,,,,,,,,,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,29,29,16,j,0.07437859999481589,None,,,,16,29,29,0,,,,,5.003510400070809,,,,,,,,,4.995281900046393,5.003510400070809,5.003510400070809,5.003510400070809,5.003510400070809,5.082482500001788,j,0.07437859999481589,None,,,,,,,,,,,,,,,,,,,,,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,30,30,13,j,0.07149389991536736,None,,,,13,30,30,1,,,,,5.122855299967341,,,,,,,,,5.11366629996337,5.122855299967341,5.122855299967341,5.122855299967341,5.122855299967341,5.199931700015441,j,0.07149389991536736,None,,,,,,,,,,,,,,,,,,,,,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,31,31,17,j,0.07963439996819943,None,,,,17,31,31,0,,,,,5.237077599973418,,,,,,,,,5.227927100029774,5.237077599973418,5.237077599973418,5.237077599973418,5.237077599973418,5.333158200024627,j,0.07963439996819943,None,,,,,,,,,,,,,,,,,,,,,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,32,32,14,j,0.061949700000695884,None,,,,14,32,32,1,,,,,5.369743500021286,,,,,,,,,5.361671200022101,5.369743500021286,5.369743500021286,5.369743500021286,5.369743500021286,5.433354199980386,j,0.061949700000695884,None,,,,,,,,,,,,,,,,,,,,,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,33,33,18,j,0.10247939999680966,None,,,,18,33,33,0,,,,,5.469807800021954,,,,,,,,,5.461341900052503,5.469807800021954,5.469807800021954,5.469807800021954,5.469807800021954,5.582175199990161,j,0.10247939999680966,None,,,,,,,,,,,,,,,,,,,,,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,34,34,15,j,0.8418425000272691,None,,,,15,34,34,1,,,,,5.619088800041936,,,,,,,,,5.610272799967788,5.619088800041936,5.619088800041936,5.619088800041936,5.619088800041936,6.4662820000667125,j,0.8418425000272691,None,,,,,,,,,,,,,,,,,,,,,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,35,35,19,j,0.11607950006145984,None,,,,19,35,35,0,,,,,6.5014273000415415,,,,,,,,,6.492952600005083,6.5014273000415415,6.5014273000415415,6.5014273000415415,6.5014273000415415,6.6322234000544995,j,0.11607950006145984,None,,,,,,,,,,,,,,,,,,,,,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,36,36,16,j,0.217034500092268,None,,,,16,36,36,1,,,,,6.670023699989542,,,,,,,,,6.663201099960133,6.670023699989542,6.670023699989542,6.670023699989542,6.670023699989542,6.898605399997905,j,0.217034500092268,None,,,,,,,,,,,,,,,,,,,,,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,37,37,17,j,0.10597510007210076,None,,,,17,37,37,1,,,,,6.934295000042766,,,,,,,,,6.9265852000098675,6.934295000042766,6.934295000042766,6.934295000042766,6.934295000042766,7.049041599966586,j,0.10597510007210076,None,,,,,,,,,,,,,,,,,,,,,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,38,38,18,j,0.06652380002196878,None,,,,18,38,38,1,,,,,7.082544000004418,,,,,,,,,7.0752198999980465,7.082544000004418,7.082544000004418,7.082544000004418,7.082544000004418,7.165187100064941,j,0.06652380002196878,None,,,,,,,,,,,,,,,,,,,,,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,39,39,19,j,0.08878879994153976,None,,,,19,39,39,1,,,,,7.201988999964669,,,,,,,,,7.192924199975096,7.201988999964669,7.201988999964669,7.201988999964669,7.201988999964669,7.298690699972212,j,0.08878879994153976,None,,,,,,,,,,,,,,,,,,,,,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.298836200032383,7.31684210000094,7.31684210000094,8.133874400053173,space,0.804762199986726,None,,,,,,,,,,,,,,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
None,None,None,อาภรณ์,men.png,อาภรณ์,10,65,115,0,0,0,,,,k,1.0177463000873104,None,,,,,0,0,0,15,8.479417099966668,,,,,,,,,,,,,,,,,,,,,,,,,8.45989830000326,8.479417099966668,8.479417099966668,8.479417099966668,8.479417099966668,8.479417099966668,8.479417099966668,8.479417099966668,8.78280020004604,9.499816800002009,k,1.0177463000873104,None,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
None,None,None,None,women.png,พิสิฐ,11,59,129,1,1,0,,,,j,0.5610083000501618,None,,,,,0,1,1,29,9.761554099968635,,,,,,,,,,,,,,,,,,,,,,,,,9.748293200042099,9.761554099968635,9.761554099968635,9.761554099968635,9.761554099968635,9.761554099968635,9.815615899977274,9.761554099968635,10.065604700008407,10.333029799978249,j,0.5610083000501618,None,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
None,None,None,None,women.png,พิมพ์ใจ,11,61,131,2,2,0,,,,k,0.5454993000021204,None,,,,,0,2,2,31,10.553573500015773,,,,,,,,,,,,,,,,,,,,,,,,,10.541444799979217,10.553573500015773,10.553573500015773,10.553573500015773,10.553573500015773,10.553573500015773,10.64827540004626,10.553573500015773,10.865748399985023,11.116111899958923,k,0.5454993000021204,None,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
None,None,None,None,women.png,ศิริพร,11,64,134,3,3,0,,,,k,0.4811813000123948,None,,,,,0,3,3,34,11.222062299959362,,,,,,,,,,,,,,,,,,,,,,,,,11.210946800070815,11.222062299959362,11.222062299959362,11.222062299959362,11.222062299959362,11.222062299959362,11.431893000029959,11.222062299959362,11.532640099991113,11.715566899976693,k,0.4811813000123948,None,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
None,None,None,จิตติมา,men.png,จิตติมา,10,66,116,4,4,0,,,,k,0.4165064999833703,None,,,,,0,4,4,16,11.815305100055411,,,,,,,,,,,,,,,,,,,,,,,,,11.80402729997877,11.815305100055411,11.815305100055411,11.815305100055411,11.815305100055411,11.815305100055411,12.015955899958499,11.815305100055411,12.132479300023988,12.24833780003246,k,0.4165064999833703,None,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
อรรถพล,สุพัตรา,None,อรรถพล,men.png,อรรถพล,10,53,103,5,5,0,,,,k,0.3893479999387637,None,,,,,0,5,5,3,12.401019499986432,,,,,,,,,,,,,,,,,,,,,,,,,12.388630100060254,12.401019499986432,12.401019499986432,12.401019499986432,12.401019499986432,12.401019499986432,12.564584800042212,12.401019499986432,12.714258300024085,12.798254100023769,k,0.3893479999387637,None,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
None,None,None,None,women.png,วรพล,11,57,127,6,6,0,,,,k,0.4644115000264719,None,,,,,0,6,6,27,12.884653100045398,,,,,,,,,,,,,,,,,,,,,,,,,12.871532600023784,12.884653100045398,12.884653100045398,12.884653100045398,12.884653100045398,12.884653100045398,13.099087900016457,12.884653100045398,13.198554900009185,13.366063900059089,k,0.4644115000264719,None,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
None,None,None,None,women.png,สุนิสา,11,68,138,7,7,0,,,,j,0.4489851000253111,None,,,,,0,7,7,38,13.489362900028937,,,,,,,,,,,,,,,,,,,,,,,,,13.476698899990879,13.489362900028937,13.489362900028937,13.489362900028937,13.489362900028937,13.489362900028937,13.682142800069414,13.489362900028937,13.799181699985638,13.949015500023961,j,0.4489851000253111,None,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
None,None,None,พิมพ์ใจ,men.png,พิมพ์ใจ,10,61,111,8,8,0,,,,k,0.7710611000657082,None,,,,,0,8,8,11,13.987779299961403,,,,,,,,,,,,,,,,,,,,,,,,,13.977616999996826,13.987779299961403,13.987779299961403,13.987779299961403,13.987779299961403,13.987779299961403,14.26551479997579,13.987779299961403,14.298481400008313,14.765088199987076,k,0.7710611000657082,None,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
None,None,None,None,women.png,จิตติมา,11,66,136,9,9,0,,,,k,0.5886979999486357,None,,,,,0,9,9,36,14.804904700024053,,,,,,,,,,,,,,,,,,,,,,,,,14.794390000053681,14.804904700024053,14.804904700024053,14.804904700024053,14.804904700024053,14.804904700024053,15.06508109997958,14.804904700024053,15.114872100064531,15.39795590005815,k,0.5886979999486357,None,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
None,None,None,วาสนา,men.png,วาสนา,10,62,112,10,10,0,,,,k,0.4201243999414146,None,,,,,0,10,10,12,15.436699699959718,,,,,,,,,,,,,,,,,,,,,,,,,15.425511299981736,15.436699699959718,15.436699699959718,15.436699699959718,15.436699699959718,15.436699699959718,15.698213399969973,15.436699699959718,15.748528499971144,15.865988900070079,k,0.4201243999414146,None,604732,001,2025-09-26_10h23.23.551,Priming_gender,,2025.1.1,59.95160705721856,2025-09-26 10h23.29.701851 +0700,
