Male,Female,Image,Name,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,thisRow.t,notes,training_block_male.started,MAN.started,WOMAN.started,pic.started,key_resp.started,training_block_male.stopped,training.key_resp.keys,training.key_resp.rt,training.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
กฤษณะ,กาญจนา,men.png,กฤษณะ,0,0,0,k,1.6811624999390915,None,0,0,0,0,0.039052699925377965,,0.032899599988013506,0.039052699925377965,0.039052699925377965,0.039052699925377965,0.039052699925377965,1.7413892999757081,k,1.6811624999390915,None,698551,001,2025-09-25_15h37.44.763,Priming_gender,,2025.1.1,59.84375987849737,2025-09-25 15h37.56.684843 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,1,1,1,k,0.624014800065197,None,1,1,1,0,1.765572699951008,,1.759679100010544,1.765572699951008,1.765572699951008,1.765572699951008,1.765572699951008,2.4043475999496877,k,0.624014800065197,None,698551,001,2025-09-25_15h37.44.763,Priming_gender,,2025.1.1,59.84375987849737,2025-09-25 15h37.56.684843 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,2,2,2,k,1.0344627999002114,None,2,2,2,0,2.4285483999410644,,2.4224913000361994,2.4285483999410644,2.4285483999410644,2.4285483999410644,2.4285483999410644,3.4715425999602303,k,1.0344627999002114,None,698551,001,2025-09-25_15h37.44.763,Priming_gender,,2025.1.1,59.84375987849737,2025-09-25 15h37.56.684843 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,3,3,0,j,0.6217402999754995,None,0,3,3,1,3.4949192999629304,,3.4887709999457,3.4949192999629304,3.4949192999629304,3.4949192999629304,3.4949192999629304,4.122116499929689,j,0.6217402999754995,None,698551,001,2025-09-25_15h37.44.763,Priming_gender,,2025.1.1,59.84375987849737,2025-09-25 15h37.56.684843 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,4,4,3,k,0.5126981000648811,None,3,4,4,0,4.144938400015235,,4.139170999987982,4.144938400015235,4.144938400015235,4.144938400015235,4.144938400015235,4.671265200013295,k,0.5126981000648811,None,698551,001,2025-09-25_15h37.44.763,Priming_gender,,2025.1.1,59.84375987849737,2025-09-25 15h37.56.684843 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,5,5,4,k,0.3026593999238685,None,4,5,5,0,4.695175300003029,,4.689442100003362,4.695175300003029,4.695175300003029,4.695175300003029,4.695175300003029,5.00530359998811,k,0.3026593999238685,None,698551,001,2025-09-25_15h37.44.763,Priming_gender,,2025.1.1,59.84375987849737,2025-09-25 15h37.56.684843 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,6,6,1,j,0.3774171000113711,None,1,6,6,1,5.027406999957748,,5.02223280002363,5.027406999957748,5.027406999957748,5.027406999957748,5.027406999957748,5.405256199999712,j,0.3774171000113711,None,698551,001,2025-09-25_15h37.44.763,Priming_gender,,2025.1.1,59.84375987849737,2025-09-25 15h37.56.684843 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,7,7,2,j,0.40168979996815324,None,2,7,7,1,5.428893000003882,,5.423020699992776,5.428893000003882,5.428893000003882,5.428893000003882,5.428893000003882,5.837625299929641,j,0.40168979996815324,None,698551,001,2025-09-25_15h37.44.763,Priming_gender,,2025.1.1,59.84375987849737,2025-09-25 15h37.56.684843 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,8,8,3,j,0.29404469998553395,None,3,8,8,1,5.8612772999331355,,5.855463900021277,5.8612772999331355,5.8612772999331355,5.8612772999331355,5.8612772999331355,6.170930100022815,j,0.29404469998553395,None,698551,001,2025-09-25_15h37.44.763,Priming_gender,,2025.1.1,59.84375987849737,2025-09-25 15h37.56.684843 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,9,9,4,j,0.32552760001271963,None,4,9,9,1,6.192866099998355,,6.18729060003534,6.192866099998355,6.192866099998355,6.192866099998355,6.192866099998355,6.522564499988221,j,0.32552760001271963,None,698551,001,2025-09-25_15h37.44.763,Priming_gender,,2025.1.1,59.84375987849737,2025-09-25 15h37.56.684843 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,10,10,5,k,0.6154648000374436,None,5,10,10,0,6.54640200000722,,6.540788399986923,6.54640200000722,6.54640200000722,6.54640200000722,6.54640200000722,7.170887899934314,k,0.6154648000374436,None,698551,001,2025-09-25_15h37.44.763,Priming_gender,,2025.1.1,59.84375987849737,2025-09-25 15h37.56.684843 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,11,11,6,k,0.4884059999603778,None,6,11,11,0,7.1936649000272155,,7.187577200005762,7.1936649000272155,7.1936649000272155,7.1936649000272155,7.1936649000272155,7.687357199960388,k,0.4884059999603778,None,698551,001,2025-09-25_15h37.44.763,Priming_gender,,2025.1.1,59.84375987849737,2025-09-25 15h37.56.684843 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,12,12,7,k,0.4412695000646636,None,7,12,12,0,7.712085400009528,,7.705472499947064,7.712085400009528,7.712085400009528,7.712085400009528,7.712085400009528,8.15431150002405,k,0.4412695000646636,None,698551,001,2025-09-25_15h37.44.763,Priming_gender,,2025.1.1,59.84375987849737,2025-09-25 15h37.56.684843 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,13,13,5,j,0.38861710007768124,None,5,13,13,1,8.177330899983644,,8.170883700018749,8.177330899983644,8.177330899983644,8.177330899983644,8.177330899983644,8.571757099940442,j,0.38861710007768124,None,698551,001,2025-09-25_15h37.44.763,Priming_gender,,2025.1.1,59.84375987849737,2025-09-25 15h37.56.684843 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,14,14,8,k,0.9917204000521451,None,8,14,14,0,8.595492099993862,,8.590137999970466,8.595492099993862,8.595492099993862,8.595492099993862,8.595492099993862,9.587777999928221,k,0.9917204000521451,None,698551,001,2025-09-25_15h37.44.763,Priming_gender,,2025.1.1,59.84375987849737,2025-09-25 15h37.56.684843 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,15,15,9,k,0.34121460001915693,None,9,15,15,0,9.612457699957304,,9.606568299932405,9.612457699957304,9.612457699957304,9.612457699957304,9.612457699957304,9.954824700020254,k,0.34121460001915693,None,698551,001,2025-09-25_15h37.44.763,Priming_gender,,2025.1.1,59.84375987849737,2025-09-25 15h37.56.684843 +0700,
