4.8757 	EXP 	WOMAN: autoDraw = False
4.8757 	EXP 	Mname: autoDraw = False
4.8757 	EXP 	men_pic: autoDraw = False
4.8757 	EXP 	MAN_2: text = 'MAN'
4.8757 	EXP 	WOMAN_2: text = 'WOMAN'
4.8757 	EXP 	MAN_2: autoDraw = True
4.8757 	EXP 	WOMAN_2: autoDraw = True
4.8757 	EXP 	Fname: autoDraw = True
4.8757 	EXP 	female_pic: autoDraw = True
4.9413 	EXP 	Device response: <KeyPress from None: t=4.857908000005409, value=j, duration=0.07953630003612489>
5.6263 	EXP 	Device response: <KeyPress from None: t=5.614262599963695, value=k, duration=None>
5.6266 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'Male': 'วรพล', 'Female': 'วรรณา', 'Image': None, 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
5.6317 	DATA 	Keypress: k
5.6432 	INFO 	Keyboard events cleared
5.6431 	EXP 	MAN_2: autoDraw = False
5.6431 	EXP 	WOMAN_2: autoDraw = False
5.6431 	EXP 	Fname: autoDraw = False
5.6431 	EXP 	female_pic: autoDraw = False
5.6431 	EXP 	MAN: autoDraw = True
5.6431 	EXP 	WOMAN: autoDraw = True
5.6431 	EXP 	Mname: autoDraw = True
5.6431 	EXP 	men_pic: autoDraw = True
5.6918 	EXP 	Device response: <KeyPress from None: t=5.614262599963695, value=k, duration=0.0731624000472948>
5.9585 	EXP 	Device response: <KeyPress from None: t=5.945926400017925, value=k, duration=None>
5.9612 	DATA 	Keypress: k
5.9756 	INFO 	Keyboard events cleared
5.9754 	EXP 	MAN: autoDraw = False
5.9754 	EXP 	WOMAN: autoDraw = False
5.9754 	EXP 	Mname: autoDraw = False
5.9754 	EXP 	men_pic: autoDraw = False
5.9754 	EXP 	MAN_2: text = 'MAN'
5.9754 	EXP 	WOMAN_2: text = 'WOMAN'
5.9754 	EXP 	MAN_2: autoDraw = True
5.9754 	EXP 	WOMAN_2: autoDraw = True
5.9754 	EXP 	Fname: autoDraw = True
5.9754 	EXP 	female_pic: autoDraw = True
6.0257 	EXP 	Device response: <KeyPress from None: t=5.945926400017925, value=k, duration=0.06495789997279644>
6.1255 	EXP 	Device response: <KeyPress from None: t=6.112485000048764, value=k, duration=None>
6.1258 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'Male': 'นเรศ', 'Female': 'พิมพ์ใจ', 'Image': 'women.png', 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
6.1300 	DATA 	Keypress: k
6.1428 	INFO 	Keyboard events cleared
6.1427 	EXP 	MAN_2: autoDraw = False
6.1427 	EXP 	WOMAN_2: autoDraw = False
6.1427 	EXP 	Fname: autoDraw = False
6.1427 	EXP 	female_pic: autoDraw = False
6.1427 	EXP 	MAN: autoDraw = True
6.1427 	EXP 	WOMAN: autoDraw = True
6.1427 	EXP 	Mname: autoDraw = True
6.1427 	EXP 	men_pic: autoDraw = True
6.1760 	EXP 	Device response: <KeyPress from None: t=6.112485000048764, value=k, duration=0.05651079991366714>
6.2585 	EXP 	Device response: <KeyPress from None: t=6.257028899970464, value=k, duration=None>
6.2636 	DATA 	Keypress: k
6.2770 	INFO 	Keyboard events cleared
6.2768 	EXP 	MAN: autoDraw = False
6.2768 	EXP 	WOMAN: autoDraw = False
6.2768 	EXP 	Mname: autoDraw = False
6.2768 	EXP 	men_pic: autoDraw = False
6.2768 	EXP 	MAN_2: text = 'MAN'
6.2768 	EXP 	WOMAN_2: text = 'WOMAN'
6.2768 	EXP 	MAN_2: autoDraw = True
6.2768 	EXP 	WOMAN_2: autoDraw = True
6.2768 	EXP 	Fname: autoDraw = True
6.2768 	EXP 	female_pic: autoDraw = True
6.3258 	EXP 	Device response: <KeyPress from None: t=6.257028899970464, value=k, duration=0.056248600012622774>
6.3925 	EXP 	Device response: <KeyPress from None: t=6.388050799956545, value=k, duration=None>
6.3928 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'Male': 'ชัยวัฒน์', 'Female': 'ศิริพร', 'Image': None, 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
6.3996 	DATA 	Keypress: k
6.4108 	INFO 	Keyboard events cleared
6.4107 	EXP 	MAN_2: autoDraw = False
6.4107 	EXP 	WOMAN_2: autoDraw = False
6.4107 	EXP 	Fname: autoDraw = False
6.4107 	EXP 	female_pic: autoDraw = False
6.4107 	EXP 	MAN: autoDraw = True
6.4107 	EXP 	WOMAN: autoDraw = True
6.4107 	EXP 	Mname: autoDraw = True
6.4107 	EXP 	men_pic: autoDraw = True
6.4591 	EXP 	Device response: <KeyPress from None: t=6.388050799956545, value=k, duration=0.0667379000224173>
6.5260 	EXP 	Device response: <KeyPress from None: t=6.525122600025497, value=k, duration=None>
6.5293 	DATA 	Keypress: k
6.5423 	INFO 	Keyboard events cleared
6.5422 	EXP 	MAN: autoDraw = False
6.5422 	EXP 	WOMAN: autoDraw = False
6.5422 	EXP 	Mname: autoDraw = False
6.5422 	EXP 	men_pic: autoDraw = False
6.5422 	EXP 	MAN_2: text = 'MAN'
6.5422 	EXP 	WOMAN_2: text = 'WOMAN'
6.5422 	EXP 	MAN_2: autoDraw = True
6.5422 	EXP 	WOMAN_2: autoDraw = True
6.5422 	EXP 	Fname: autoDraw = True
6.5422 	EXP 	female_pic: autoDraw = True
6.5757 	EXP 	Device response: <KeyPress from None: t=6.525122600025497, value=k, duration=0.04971079993993044>
6.7587 	EXP 	Device response: <KeyPress from None: t=6.757334899972193, value=k, duration=None>
6.7588 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'Male': 'กฤษณะ', 'Female': 'กาญจนา', 'Image': 'men.png', 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
6.7659 	DATA 	Keypress: k
6.7764 	INFO 	Keyboard events cleared
6.7763 	EXP 	MAN_2: autoDraw = False
6.7763 	EXP 	WOMAN_2: autoDraw = False
6.7763 	EXP 	Fname: autoDraw = False
6.7763 	EXP 	female_pic: autoDraw = False
6.7763 	EXP 	MAN: autoDraw = True
6.7763 	EXP 	WOMAN: autoDraw = True
6.7763 	EXP 	Mname: autoDraw = True
6.7763 	EXP 	men_pic: autoDraw = True
6.8423 	EXP 	Device response: <KeyPress from None: t=6.757334899972193, value=k, duration=0.08453730004839599>
7.0119 	DATA 	Keypress: k
7.0260 	EXP 	Device response: <KeyPress from None: t=7.01155099994503, value=k, duration=None>
7.0415 	INFO 	Keyboard events cleared
7.0413 	EXP 	MAN: autoDraw = False
7.0413 	EXP 	WOMAN: autoDraw = False
7.0413 	EXP 	Mname: autoDraw = False
7.0413 	EXP 	men_pic: autoDraw = False
7.0413 	EXP 	MAN_2: text = 'MAN'
7.0413 	EXP 	WOMAN_2: text = 'WOMAN'
7.0413 	EXP 	MAN_2: autoDraw = True
7.0413 	EXP 	WOMAN_2: autoDraw = True
7.0413 	EXP 	Fname: autoDraw = True
7.0413 	EXP 	female_pic: autoDraw = True
7.1093 	EXP 	Device response: <KeyPress from None: t=7.01155099994503, value=k, duration=0.09726629999931902>
7.1751 	EXP 	Device response: <KeyPress from None: t=7.163124699960463, value=j, duration=None>
7.1754 	EXP 	New trial (rep=0, index=9): <Trial 9 (9 in rep 0) data={'Male': 'ธนพล', 'Female': 'วาสนา', 'Image': None, 'thisN': 9, 'thisTrialN': 9, 'thisRepN': 0}>
7.1780 	DATA 	Keypress: j
7.1921 	INFO 	Keyboard events cleared
7.1920 	EXP 	MAN_2: autoDraw = False
7.1920 	EXP 	WOMAN_2: autoDraw = False
7.1920 	EXP 	Fname: autoDraw = False
7.1920 	EXP 	female_pic: autoDraw = False
7.1920 	EXP 	MAN: autoDraw = True
7.1920 	EXP 	WOMAN: autoDraw = True
7.1920 	EXP 	Mname: autoDraw = True
7.1920 	EXP 	men_pic: autoDraw = True
7.2419 	EXP 	Device response: <KeyPress from None: t=7.163124699960463, value=j, duration=0.07190189999528229>
7.4766 	EXP 	Device response: <KeyPress from None: t=7.467699700035155, value=k, duration=None>
7.4800 	DATA 	Keypress: k
7.4927 	INFO 	Keyboard events cleared
7.4925 	EXP 	MAN: autoDraw = False
7.4925 	EXP 	WOMAN: autoDraw = False
7.4925 	EXP 	Mname: autoDraw = False
7.4925 	EXP 	men_pic: autoDraw = False
7.4925 	EXP 	MAN_2: text = 'MAN'
7.4925 	EXP 	WOMAN_2: text = 'WOMAN'
7.4925 	EXP 	MAN_2: autoDraw = True
7.4925 	EXP 	WOMAN_2: autoDraw = True
7.4925 	EXP 	Fname: autoDraw = True
7.4925 	EXP 	female_pic: autoDraw = True
7.6098 	EXP 	Device response: <KeyPress from None: t=7.467699700035155, value=k, duration=0.12983059999532998>
7.6116 	DATA 	Keypress: j
7.6253 	EXP 	Device response: <KeyPress from None: t=7.609500600025058, value=j, duration=None>
7.6419 	EXP 	MAN_2: autoDraw = False
7.6419 	EXP 	WOMAN_2: autoDraw = False
7.6419 	EXP 	Fname: autoDraw = False
7.6419 	EXP 	female_pic: autoDraw = False
7.6420 	EXP 	Priming_gender: status = STOPPED
7.6474 	INFO 	saved data to 'C:\\Users\\engpc\\Downloads\\Neuromarketing\\Neuromarketing\\Pilot\\data\\688385_Priming_gender_2025-09-25_15h13.38.789.csv'
7.6481 	INFO 	saved data to C:\Users\engpc\Downloads\Neuromarketing\Neuromarketing\Pilot\data\688385_Priming_gender_2025-09-25_15h13.38.789.psydat
7.7866 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
7.8412 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
7.8413 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
