Male,Female,Image,Name,ImagePriming,NamePriming,ImageTrig,NameTrig,Trig,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,priming.thisRepN,priming.thisTrialN,priming.thisN,priming.thisIndex,thisRow.t,notes,training_Instruction.started,instruction_slide.started,instruction_continue.started,training_Instruction.stopped,instruction_continue.keys,instruction_continue.rt,instruction_continue.duration,training_block.started,MAN.started,WOMAN.started,pic.started,key_resp.started,training_block.stopped,training.key_resp.keys,training.key_resp.rt,training.key_resp.duration,priming_instruction.started,instruction_slide_2.started,instruction_continue_2.started,priming_instruction.stopped,instruction_continue_2.keys,instruction_continue_2.rt,instruction_continue_2.duration,priming_block.started,MAN_3.started,MAN_3_desc.started,WOMAN_3.started,WOMAN_3_desc.started,name_2.started,key_resp_3.started,pic_2.started,name_2.stopped,priming_block.stopped,priming.key_resp_3.keys,priming.key_resp_3.rt,priming.key_resp_3.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,9,9,3,k,0.0548232999863103,None,,,,3,9,9,0,,,,,2.318821999942884,,,,,,,,,2.310341399977915,2.318821999942884,2.318821999942884,2.318821999942884,2.318821999942884,2.3838634999701753,k,0.0548232999863103,None,,,,,,,,,,,,,,,,,,,,,283908,001,2025-09-26_07h59.47.489,Priming_gender,,2025.1.1,59.56607304002281,2025-09-26 07h59.59.042424 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,10,10,4,j,0.03549719997681677,None,,,,4,10,10,0,,,,,2.420899900025688,,,,,,,,,2.41017299995292,2.420899900025688,2.420899900025688,2.420899900025688,2.420899900025688,2.467851600027643,j,0.03549719997681677,None,,,,,,,,,,,,,,,,,,,,,283908,001,2025-09-26_07h59.47.489,Priming_gender,,2025.1.1,59.56607304002281,2025-09-26 07h59.59.042424 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,11,11,6,k,0.07757740002125502,None,,,,6,11,11,1,,,,,2.5030240999767557,,,,,,,,,2.4938365999842063,2.5030240999767557,2.5030240999767557,2.5030240999767557,2.5030240999767557,2.5846848000073805,k,0.07757740002125502,None,,,,,,,,,,,,,,,,,,,,,283908,001,2025-09-26_07h59.47.489,Priming_gender,,2025.1.1,59.56607304002281,2025-09-26 07h59.59.042424 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,12,12,7,j,0.01866840000730008,None,,,,7,12,12,1,,,,,2.619080899981782,,,,,,,,,2.610461900010705,2.619080899981782,2.619080899981782,2.619080899981782,2.619080899981782,2.651918499963358,j,0.01866840000730008,None,,,,,,,,,,,,,,,,,,,,,283908,001,2025-09-26_07h59.47.489,Priming_gender,,2025.1.1,59.56607304002281,2025-09-26 07h59.59.042424 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,13,13,5,k,0.036748999962583184,None,,,,5,13,13,0,,,,,2.687065599951893,,,,,,,,,2.678168599959463,2.687065599951893,2.687065599951893,2.687065599951893,2.687065599951893,2.735099699930288,k,0.036748999962583184,None,,,,,,,,,,,,,,,,,,,,,283908,001,2025-09-26_07h59.47.489,Priming_gender,,2025.1.1,59.56607304002281,2025-09-26 07h59.59.042424 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,14,14,8,j,0.04055469995364547,None,,,,8,14,14,1,,,,,2.7715155000332743,,,,,,,,,2.7625111000379547,2.7715155000332743,2.7715155000332743,2.7715155000332743,2.7715155000332743,2.8186202000360936,j,0.04055469995364547,None,,,,,,,,,,,,,,,,,,,,,283908,001,2025-09-26_07h59.47.489,Priming_gender,,2025.1.1,59.56607304002281,2025-09-26 07h59.59.042424 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,15,15,9,k,0.035665899980813265,None,,,,9,15,15,1,,,,,2.8547407999867573,,,,,,,,,2.845394099946134,2.8547407999867573,2.8547407999867573,2.8547407999867573,2.8547407999867573,2.9013856999808922,k,0.035665899980813265,None,,,,,,,,,,,,,,,,,,,,,283908,001,2025-09-26_07h59.47.489,Priming_gender,,2025.1.1,59.56607304002281,2025-09-26 07h59.59.042424 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,16,16,6,j,0.03582639992237091,None,,,,6,16,16,0,,,,,2.9375257999636233,,,,,,,,,2.9290814000414684,2.9375257999636233,2.9375257999636233,2.9375257999636233,2.9375257999636233,2.9848410999402404,j,0.03582639992237091,None,,,,,,,,,,,,,,,,,,,,,283908,001,2025-09-26_07h59.47.489,Priming_gender,,2025.1.1,59.56607304002281,2025-09-26 07h59.59.042424 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,17,17,7,k,0.038484200020320714,None,,,,7,17,17,0,,,,,3.0196783000137657,,,,,,,,,3.0105832000263035,3.0196783000137657,3.0196783000137657,3.0196783000137657,3.0196783000137657,3.066826399997808,k,0.038484200020320714,None,,,,,,,,,,,,,,,,,,,,,283908,001,2025-09-26_07h59.47.489,Priming_gender,,2025.1.1,59.56607304002281,2025-09-26 07h59.59.042424 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,18,18,10,j,0.03879609995055944,None,,,,10,18,18,1,,,,,3.101844899938442,,,,,,,,,3.0933504999848083,3.101844899938442,3.101844899938442,3.101844899938442,3.101844899938442,3.1510597999440506,j,0.03879609995055944,None,,,,,,,,,,,,,,,,,,,,,283908,001,2025-09-26_07h59.47.489,Priming_gender,,2025.1.1,59.56607304002281,2025-09-26 07h59.59.042424 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,19,19,8,k,0.041576600051485,None,,,,8,19,19,0,,,,,3.1888327000197023,,,,,,,,,3.178592999931425,3.1888327000197023,3.1888327000197023,3.1888327000197023,3.1888327000197023,3.2334141000173986,k,0.041576600051485,None,,,,,,,,,,,,,,,,,,,,,283908,001,2025-09-26_07h59.47.489,Priming_gender,,2025.1.1,59.56607304002281,2025-09-26 07h59.59.042424 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,20,20,9,j,0.05644449999090284,None,,,,9,20,20,0,,,,,3.268567399936728,,,,,,,,,3.2598974000429735,3.268567399936728,3.268567399936728,3.268567399936728,3.268567399936728,3.3383171999594197,j,0.05644449999090284,None,,,,,,,,,,,,,,,,,,,,,283908,001,2025-09-26_07h59.47.489,Priming_gender,,2025.1.1,59.56607304002281,2025-09-26 07h59.59.042424 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,21,21,10,k,0.02521540003363043,None,,,,10,21,21,0,,,,,3.372813900001347,,,,,,,,,3.3640722000272945,3.372813900001347,3.372813900001347,3.372813900001347,3.372813900001347,3.401016499963589,k,0.02521540003363043,None,,,,,,,,,,,,,,,,,,,,,283908,001,2025-09-26_07h59.47.489,Priming_gender,,2025.1.1,59.56607304002281,2025-09-26 07h59.59.042424 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,22,22,11,j,0.05565970006864518,None,,,,11,22,22,1,,,,,3.434750400017947,,,,,,,,,3.4264213000424206,3.434750400017947,3.434750400017947,3.434750400017947,3.434750400017947,3.500216700020246,j,0.05565970006864518,None,,,,,,,,,,,,,,,,,,,,,283908,001,2025-09-26_07h59.47.489,Priming_gender,,2025.1.1,59.56607304002281,2025-09-26 07h59.59.042424 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,23,23,12,k,0.053534099948592484,None,,,,12,23,23,1,,,,,3.536832300014794,,,,,,,,,3.5275082000298426,3.536832300014794,3.536832300014794,3.536832300014794,3.536832300014794,3.6003690999932587,k,0.053534099948592484,None,,,,,,,,,,,,,,,,,,,,,283908,001,2025-09-26_07h59.47.489,Priming_gender,,2025.1.1,59.56607304002281,2025-09-26 07h59.59.042424 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,24,24,11,j,0.03372289997059852,None,,,,11,24,24,0,,,,,3.6333916999865323,,,,,,,,,3.6258674999698997,3.6333916999865323,3.6333916999865323,3.6333916999865323,3.6333916999865323,3.6837159999413416,j,0.03372289997059852,None,,,,,,,,,,,,,,,,,,,,,283908,001,2025-09-26_07h59.47.489,Priming_gender,,2025.1.1,59.56607304002281,2025-09-26 07h59.59.042424 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,25,25,13,k,0.05016880005132407,None,,,,13,25,25,1,,,,,3.7208779000211507,,,,,,,,,3.712091999943368,3.7208779000211507,3.7208779000211507,3.7208779000211507,3.7208779000211507,3.7836141999578103,k,0.05016880005132407,None,,,,,,,,,,,,,,,,,,,,,283908,001,2025-09-26_07h59.47.489,Priming_gender,,2025.1.1,59.56607304002281,2025-09-26 07h59.59.042424 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,26,26,14,j,0.027533799991942942,None,,,,14,26,26,1,,,,,3.8172010999405757,,,,,,,,,3.809146499959752,3.8172010999405757,3.8172010999405757,3.8172010999405757,3.8172010999405757,3.8508128999965265,j,0.027533799991942942,None,,,,,,,,,,,,,,,,,,,,,283908,001,2025-09-26_07h59.47.489,Priming_gender,,2025.1.1,59.56607304002281,2025-09-26 07h59.59.042424 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,27,27,15,k,0.0577278999844566,None,,,,15,27,27,1,,,,,3.8863794000353664,,,,,,,,,3.877353599993512,3.8863794000353664,3.8863794000353664,3.8863794000353664,3.8863794000353664,3.950229399953969,k,0.0577278999844566,None,,,,,,,,,,,,,,,,,,,,,283908,001,2025-09-26_07h59.47.489,Priming_gender,,2025.1.1,59.56607304002281,2025-09-26 07h59.59.042424 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,28,28,12,j,0.03649900003802031,None,,,,12,28,28,0,,,,,3.984055900014937,,,,,,,,,3.976628900039941,3.984055900014937,3.984055900014937,3.984055900014937,3.984055900014937,4.0338733999524266,j,0.03649900003802031,None,,,,,,,,,,,,,,,,,,,,,283908,001,2025-09-26_07h59.47.489,Priming_gender,,2025.1.1,59.56607304002281,2025-09-26 07h59.59.042424 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,29,29,16,k,0.041787499911151826,None,,,,16,29,29,1,,,,,4.069397100014612,,,,,,,,,4.060518699930981,4.069397100014612,4.069397100014612,4.069397100014612,4.069397100014612,4.117085300036706,k,0.041787499911151826,None,,,,,,,,,,,,,,,,,,,,,283908,001,2025-09-26_07h59.47.489,Priming_gender,,2025.1.1,59.56607304002281,2025-09-26 07h59.59.042424 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,30,30,13,j,0.04780739999841899,None,,,,13,30,30,0,,,,,4.150688200024888,,,,,,,,,4.142900599981658,4.150688200024888,4.150688200024888,4.150688200024888,4.150688200024888,4.200527700013481,j,0.04780739999841899,None,,,,,,,,,,,,,,,,,,,,,283908,001,2025-09-26_07h59.47.489,Priming_gender,,2025.1.1,59.56607304002281,2025-09-26 07h59.59.042424 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,31,31,14,k,0.04962219996377826,None,,,,14,31,31,0,,,,,4.234793899930082,,,,,,,,,4.226917800027877,4.234793899930082,4.234793899930082,4.234793899930082,4.234793899930082,4.300580400042236,k,0.04962219996377826,None,,,,,,,,,,,,,,,,,,,,,283908,001,2025-09-26_07h59.47.489,Priming_gender,,2025.1.1,59.56607304002281,2025-09-26 07h59.59.042424 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,32,32,17,j,0.039955400046892464,None,,,,17,32,32,1,,,,,4.334072099998593,,,,,,,,,4.326639399980195,4.334072099998593,4.334072099998593,4.334072099998593,4.334072099998593,4.38363890000619,j,0.039955400046892464,None,,,,,,,,,,,,,,,,,,,,,283908,001,2025-09-26_07h59.47.489,Priming_gender,,2025.1.1,59.56607304002281,2025-09-26 07h59.59.042424 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,33,33,18,k,0.058511000010184944,None,,,,18,33,33,1,,,,,4.421881399932317,,,,,,,,,4.412753700045869,4.421881399932317,4.421881399932317,4.421881399932317,4.421881399932317,4.48369579995051,k,0.058511000010184944,None,,,,,,,,,,,,,,,,,,,,,283908,001,2025-09-26_07h59.47.489,Priming_gender,,2025.1.1,59.56607304002281,2025-09-26 07h59.59.042424 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,34,34,15,j,0.042414800031110644,None,,,,15,34,34,0,,,,,4.518043100018986,,,,,,,,,4.509324999991804,4.518043100018986,4.518043100018986,4.518043100018986,4.518043100018986,4.567580300034024,j,0.042414800031110644,None,,,,,,,,,,,,,,,,,,,,,283908,001,2025-09-26_07h59.47.489,Priming_gender,,2025.1.1,59.56607304002281,2025-09-26 07h59.59.042424 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,35,35,19,k,0.04852409998420626,None,,,,19,35,35,1,,,,,4.603159499936737,,,,,,,,,4.594606200000271,4.603159499936737,4.603159499936737,4.603159499936737,4.603159499936737,4.6673398000421,k,0.04852409998420626,None,,,,,,,,,,,,,,,,,,,,,283908,001,2025-09-26_07h59.47.489,Priming_gender,,2025.1.1,59.56607304002281,2025-09-26 07h59.59.042424 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,36,36,16,j,0.032622599974274635,None,,,,16,36,36,0,,,,,4.700576900038868,,,,,,,,,4.693284500041045,4.700576900038868,4.700576900038868,4.700576900038868,4.700576900038868,4.750326600042172,j,0.032622599974274635,None,,,,,,,,,,,,,,,,,,,,,283908,001,2025-09-26_07h59.47.489,Priming_gender,,2025.1.1,59.56607304002281,2025-09-26 07h59.59.042424 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,37,37,17,k,0.04218690004199743,None,,,,17,37,37,0,,,,,4.784057499957271,,,,,,,,,4.776725200004876,4.784057499957271,4.784057499957271,4.784057499957271,4.784057499957271,4.83356639998965,k,0.04218690004199743,None,,,,,,,,,,,,,,,,,,,,,283908,001,2025-09-26_07h59.47.489,Priming_gender,,2025.1.1,59.56607304002281,2025-09-26 07h59.59.042424 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,38,38,18,j,0.034136999980546534,None,,,,18,38,38,0,,,,,4.868994600023143,,,,,,,,,4.861457700026222,4.868994600023143,4.868994600023143,4.868994600023143,4.868994600023143,4.917265699943528,j,0.034136999980546534,None,,,,,,,,,,,,,,,,,,,,,283908,001,2025-09-26_07h59.47.489,Priming_gender,,2025.1.1,59.56607304002281,2025-09-26 07h59.59.042424 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,39,39,19,k,0.048447599983774126,None,,,,19,39,39,0,,,,,4.952277399948798,,,,,,,,,4.943098800024018,4.952277399948798,4.952277399948798,4.952277399948798,4.952277399948798,5.016676099970937,k,0.048447599983774126,None,,,,,,,,,,,,,,,,,,,,,283908,001,2025-09-26_07h59.47.489,Priming_gender,,2025.1.1,59.56607304002281,2025-09-26 07h59.59.042424 +0700,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.016810399945825,5.035281099961139,5.035281099961139,5.569267299957573,space,0.5266773999901488,None,,,,,,,,,,,,,,283908,001,2025-09-26_07h59.47.489,Priming_gender,,2025.1.1,59.56607304002281,2025-09-26 07h59.59.042424 +0700,
None,None,None,None,women.png,จิตติมา,11,66,136,0,0,0,,,,k,0.8328974000178277,None,,,,,0,0,0,36,5.642280800035223,,,,,,,,,,,,,,,,,,,,,,,,,5.615919600008056,5.642280800035223,5.642280800035223,5.642280800035223,5.642280800035223,5.642280800035223,5.642280800035223,5.882947799982503,5.94962900003884,6.484178700018674,k,0.8328974000178277,None,283908,001,2025-09-26_07h59.47.489,Priming_gender,,2025.1.1,59.56607304002281,2025-09-26 07h59.59.042424 +0700,
None,None,None,None,women.png,สุพัตรา,11,63,133,1,1,0,,,,j,0.5794932999415323,None,,,,,0,1,1,33,6.532287499983795,,,,,,,,,,,,,,,,,,,,,,,,,6.520603999961168,6.532287499983795,6.532287499983795,6.532287499983795,6.532287499983795,6.532287499983795,6.532287499983795,6.800178700010292,6.833201400004327,7.11697259999346,j,0.5794932999415323,None,283908,001,2025-09-26_07h59.47.489,Priming_gender,,2025.1.1,59.56607304002281,2025-09-26 07h59.59.042424 +0700,
None,None,None,ศิริพร,men.png,ศิริพร,10,64,114,2,2,0,,,,j,0.47033989999908954,None,,,,,0,2,2,14,7.159592799958773,,,,,,,,,,,,,,,,,,,,,,,,,7.147495600045659,7.159592799958773,7.159592799958773,7.159592799958773,7.159592799958773,7.159592799958773,7.159592799958773,7.4332694000331685,7.466146599967033,7.633495799964294,j,0.47033989999908954,None,283908,001,2025-09-26_07h59.47.489,Priming_gender,,2025.1.1,59.56607304002281,2025-09-26 07h59.59.042424 +0700,
None,None,None,None,women.png,ปัทมา,11,69,139,3,3,0,,,,j,0.39742689998820424,None,,,,,0,3,3,39,7.678424100042321,,,,,,,,,,,,,,,,,,,,,,,,,7.666897699935362,7.678424100042321,7.678424100042321,7.678424100042321,7.678424100042321,7.678424100042321,7.678424100042321,7.949403599952348,7.982742500025779,8.083623599959537,j,0.39742689998820424,None,283908,001,2025-09-26_07h59.47.489,Priming_gender,,2025.1.1,59.56607304002281,2025-09-26 07h59.59.042424 +0700,
None,None,None,None,women.png,วรพล,11,57,127,4,4,0,,,,k,0.415344399982132,None,,,,,0,4,4,27,8.130461300024763,,,,,,,,,,,,,,,,,,,,,,,,,8.117267000023276,8.130461300024763,8.130461300024763,8.130461300024763,8.130461300024763,8.130461300024763,8.130461300024763,8.383512699976563,8.433485999936238,8.551155299996026,k,0.415344399982132,None,283908,001,2025-09-26_07h59.47.489,Priming_gender,,2025.1.1,59.56607304002281,2025-09-26 07h59.59.042424 +0700,
None,None,None,None,women.png,วาสนา,11,62,132,5,5,0,,,,,,,,,,,0,5,5,32,8.596592099987902,,,,,,,,,,,,,,,,,,,,,,,,,8.583628899999894,8.596592099987902,8.596592099987902,8.596592099987902,8.596592099987902,8.596592099987902,8.596592099987902,8.867784500005655,8.89957350003533,,,,,,,,,,,,,
