Male,Female,Image,Name,ImagePriming,NamePriming,ImageTrig,NameTrig,Trig,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,priming.thisRepN,priming.thisTrialN,priming.thisN,priming.thisIndex,thisRow.t,notes,training_Instruction.started,instruction_slide.started,instruction_continue.started,training_Instruction.stopped,instruction_continue.keys,instruction_continue.rt,instruction_continue.duration,training_block.started,MAN.started,WOMAN.started,pic.started,key_resp.started,training_block.stopped,training.key_resp.keys,training.key_resp.rt,training.key_resp.duration,priming_instruction.started,instruction_slide_2.started,instruction_continue_2.started,priming_instruction.stopped,instruction_continue_2.keys,instruction_continue_2.rt,instruction_continue_2.duration,priming_block.started,MAN_3.started,MAN_3_desc.started,WOMAN_3.started,WOMAN_3_desc.started,name_2.started,key_resp_3.started,pic_2.started,name_2.stopped,priming_block.stopped,priming.key_resp_3.keys,priming.key_resp_3.rt,priming.key_resp_3.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,15,15,7,k,0.0593543000286445,None,,,,7,15,15,0,,,,,2.2342480000806972,,,,,,,,,2.2247255000984296,2.2342480000806972,2.2342480000806972,2.2342480000806972,2.2342480000806972,2.2974433000199497,k,0.0593543000286445,None,,,,,,,,,,,,,,,,,,,,,126626,001,2025-09-26_07h55.21.631,Priming_gender,,2025.1.1,59.85343091717774,2025-09-26 07h55.32.930369 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,16,16,8,j,0.02237059990875423,None,,,,8,16,16,0,,,,,2.3325651000486687,,,,,,,,,2.3234857000643387,2.3325651000486687,2.3325651000486687,2.3325651000486687,2.3325651000486687,2.3643429999938235,j,0.02237059990875423,None,,,,,,,,,,,,,,,,,,,,,126626,001,2025-09-26_07h55.21.631,Priming_gender,,2025.1.1,59.85343091717774,2025-09-26 07h55.32.930369 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,17,17,9,k,0.03893630008678883,None,,,,9,17,17,0,,,,,2.39886660000775,,,,,,,,,2.3902264999924228,2.39886660000775,2.39886660000775,2.39886660000775,2.39886660000775,2.4470410000067204,k,0.03893630008678883,None,,,,,,,,,,,,,,,,,,,,,126626,001,2025-09-26_07h55.21.631,Priming_gender,,2025.1.1,59.85343091717774,2025-09-26 07h55.32.930369 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,18,18,8,j,0.037534300005063415,None,,,,8,18,18,1,,,,,2.482041300041601,,,,,,,,,2.473068100051023,2.482041300041601,2.482041300041601,2.482041300041601,2.482041300041601,2.530708400066942,j,0.037534300005063415,None,,,,,,,,,,,,,,,,,,,,,126626,001,2025-09-26_07h55.21.631,Priming_gender,,2025.1.1,59.85343091717774,2025-09-26 07h55.32.930369 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,19,19,10,k,0.032828600029461086,None,,,,10,19,19,0,,,,,2.5659976000897586,,,,,,,,,2.5566141000017524,2.5659976000897586,2.5659976000897586,2.5659976000897586,2.5659976000897586,2.613895200076513,k,0.032828600029461086,None,,,,,,,,,,,,,,,,,,,,,126626,001,2025-09-26_07h55.21.631,Priming_gender,,2025.1.1,59.85343091717774,2025-09-26 07h55.32.930369 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,20,20,9,j,0.038150399923324585,None,,,,9,20,20,1,,,,,2.6484694000100717,,,,,,,,,2.6404945000540465,2.6484694000100717,2.6484694000100717,2.6484694000100717,2.6484694000100717,2.6973040000302717,j,0.038150399923324585,None,,,,,,,,,,,,,,,,,,,,,126626,001,2025-09-26_07h55.21.631,Priming_gender,,2025.1.1,59.85343091717774,2025-09-26 07h55.32.930369 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,21,21,10,k,0.034725800040178,None,,,,10,21,21,1,,,,,2.7316651000874117,,,,,,,,,2.7232345000375062,2.7316651000874117,2.7316651000874117,2.7316651000874117,2.7316651000874117,2.7806298000505194,k,0.034725800040178,None,,,,,,,,,,,,,,,,,,,,,126626,001,2025-09-26_07h55.21.631,Priming_gender,,2025.1.1,59.85343091717774,2025-09-26 07h55.32.930369 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,22,22,11,j,0.02978650003205985,None,,,,11,22,22,0,,,,,2.816635000053793,,,,,,,,,2.8079456000123173,2.816635000053793,2.816635000053793,2.816635000053793,2.816635000053793,2.8486064000753686,j,0.02978650003205985,None,,,,,,,,,,,,,,,,,,,,,126626,001,2025-09-26_07h55.21.631,Priming_gender,,2025.1.1,59.85343091717774,2025-09-26 07h55.32.930369 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,23,23,11,k,0.04287899995688349,None,,,,11,23,23,1,,,,,2.8838715000310913,,,,,,,,,2.874862500000745,2.8838715000310913,2.8838715000310913,2.8838715000310913,2.8838715000310913,2.93051010009367,k,0.04287899995688349,None,,,,,,,,,,,,,,,,,,,,,126626,001,2025-09-26_07h55.21.631,Priming_gender,,2025.1.1,59.85343091717774,2025-09-26 07h55.32.930369 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,24,24,12,j,0.03528150008060038,None,,,,12,24,24,1,,,,,2.9656288000987843,,,,,,,,,2.957466599997133,2.9656288000987843,2.9656288000987843,2.9656288000987843,2.9656288000987843,3.014408800052479,j,0.03528150008060038,None,,,,,,,,,,,,,,,,,,,,,126626,001,2025-09-26_07h55.21.631,Priming_gender,,2025.1.1,59.85343091717774,2025-09-26 07h55.32.930369 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,25,25,12,k,0.0610787000041455,None,,,,12,25,25,0,,,,,3.0488581000827253,,,,,,,,,3.040572400088422,3.0488581000827253,3.0488581000827253,3.0488581000827253,3.0488581000827253,3.113869299995713,k,0.0610787000041455,None,,,,,,,,,,,,,,,,,,,,,126626,001,2025-09-26_07h55.21.631,Priming_gender,,2025.1.1,59.85343091717774,2025-09-26 07h55.32.930369 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,26,26,13,j,0.03165780007839203,None,,,,13,26,26,1,,,,,3.1485118001000956,,,,,,,,,3.1399438000516966,3.1485118001000956,3.1485118001000956,3.1485118001000956,3.1485118001000956,3.197233600076288,j,0.03165780007839203,None,,,,,,,,,,,,,,,,,,,,,126626,001,2025-09-26_07h55.21.631,Priming_gender,,2025.1.1,59.85343091717774,2025-09-26 07h55.32.930369 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,27,27,13,k,0.028291000053286552,None,,,,13,27,27,0,,,,,3.233534700004384,,,,,,,,,3.2245191000401974,3.233534700004384,3.233534700004384,3.233534700004384,3.233534700004384,3.2639962000539526,k,0.028291000053286552,None,,,,,,,,,,,,,,,,,,,,,126626,001,2025-09-26_07h55.21.631,Priming_gender,,2025.1.1,59.85343091717774,2025-09-26 07h55.32.930369 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,28,28,14,j,0.04136830009520054,None,,,,14,28,28,1,,,,,3.2992590999929234,,,,,,,,,3.2906913000624627,3.2992590999929234,3.2992590999929234,3.2992590999929234,3.2992590999929234,3.347181100049056,j,0.04136830009520054,None,,,,,,,,,,,,,,,,,,,,,126626,001,2025-09-26_07h55.21.631,Priming_gender,,2025.1.1,59.85343091717774,2025-09-26 07h55.32.930369 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,29,29,14,k,0.061217700014822185,None,,,,14,29,29,0,,,,,3.383460700046271,,,,,,,,,3.3748440000927076,3.383460700046271,3.383460700046271,3.383460700046271,3.383460700046271,3.4474862000206485,k,0.061217700014822185,None,,,,,,,,,,,,,,,,,,,,,126626,001,2025-09-26_07h55.21.631,Priming_gender,,2025.1.1,59.85343091717774,2025-09-26 07h55.32.930369 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,30,30,15,j,0.023556299973279238,None,,,,15,30,30,0,,,,,3.482488900073804,,,,,,,,,3.474130699993111,3.482488900073804,3.482488900073804,3.482488900073804,3.482488900073804,3.5132804000750184,j,0.023556299973279238,None,,,,,,,,,,,,,,,,,,,,,126626,001,2025-09-26_07h55.21.631,Priming_gender,,2025.1.1,59.85343091717774,2025-09-26 07h55.32.930369 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,31,31,16,k,0.06464239989873022,None,,,,16,31,31,0,,,,,3.5469752000644803,,,,,,,,,3.538917800062336,3.5469752000644803,3.5469752000644803,3.5469752000644803,3.5469752000644803,3.61288410006091,k,0.06464239989873022,None,,,,,,,,,,,,,,,,,,,,,126626,001,2025-09-26_07h55.21.631,Priming_gender,,2025.1.1,59.85343091717774,2025-09-26 07h55.32.930369 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,32,32,17,j,0.034086299943737686,None,,,,17,32,32,0,,,,,3.64712880004663,,,,,,,,,3.639277100097388,3.64712880004663,3.64712880004663,3.64712880004663,3.64712880004663,3.6965025000972673,j,0.034086299943737686,None,,,,,,,,,,,,,,,,,,,,,126626,001,2025-09-26_07h55.21.631,Priming_gender,,2025.1.1,59.85343091717774,2025-09-26 07h55.32.930369 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,33,33,15,k,0.01056649989914149,None,,,,15,33,33,1,,,,,3.7297001000260934,,,,,,,,,3.7221747000003234,3.7297001000260934,3.7297001000260934,3.7297001000260934,3.7297001000260934,3.746406999998726,k,0.01056649989914149,None,,,,,,,,,,,,,,,,,,,,,126626,001,2025-09-26_07h55.21.631,Priming_gender,,2025.1.1,59.85343091717774,2025-09-26 07h55.32.930369 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,34,34,16,j,0.06002709991298616,None,,,,16,34,34,1,,,,,3.779227500082925,,,,,,,,,3.772038200055249,3.779227500082925,3.779227500082925,3.779227500082925,3.779227500082925,3.8463465000968426,j,0.06002709991298616,None,,,,,,,,,,,,,,,,,,,,,126626,001,2025-09-26_07h55.21.631,Priming_gender,,2025.1.1,59.85343091717774,2025-09-26 07h55.32.930369 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,35,35,17,k,0.03698189998976886,None,,,,17,35,35,1,,,,,3.8807986000319943,,,,,,,,,3.873386900057085,3.8807986000319943,3.8807986000319943,3.8807986000319943,3.8807986000319943,3.930417900090106,k,0.03698189998976886,None,,,,,,,,,,,,,,,,,,,,,126626,001,2025-09-26_07h55.21.631,Priming_gender,,2025.1.1,59.85343091717774,2025-09-26 07h55.32.930369 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,36,36,18,j,0.049388600047677755,None,,,,18,36,36,1,,,,,3.9635421000421047,,,,,,,,,3.9563345999922603,3.9635421000421047,3.9635421000421047,3.9635421000421047,3.9635421000421047,4.0297075000125915,j,0.049388600047677755,None,,,,,,,,,,,,,,,,,,,,,126626,001,2025-09-26_07h55.21.631,Priming_gender,,2025.1.1,59.85343091717774,2025-09-26 07h55.32.930369 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,37,37,18,k,0.022974599967710674,None,,,,18,37,37,0,,,,,4.064203800051473,,,,,,,,,4.056278900010511,4.064203800051473,4.064203800051473,4.064203800051473,4.064203800051473,4.09636359999422,k,0.022974599967710674,None,,,,,,,,,,,,,,,,,,,,,126626,001,2025-09-26_07h55.21.631,Priming_gender,,2025.1.1,59.85343091717774,2025-09-26 07h55.32.930369 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,38,38,19,j,0.04682889999821782,None,,,,19,38,38,1,,,,,4.131241200026125,,,,,,,,,4.124073100043461,4.131241200026125,4.131241200026125,4.131241200026125,4.131241200026125,4.179679100052454,j,0.04682889999821782,None,,,,,,,,,,,,,,,,,,,,,126626,001,2025-09-26_07h55.21.631,Priming_gender,,2025.1.1,59.85343091717774,2025-09-26 07h55.32.930369 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,39,39,19,k,0.05034610000438988,None,,,,19,39,39,0,,,,,4.2133435000432655,,,,,,,,,4.205927100032568,4.2133435000432655,4.2133435000432655,4.2133435000432655,4.2133435000432655,4.279795300099067,k,0.05034610000438988,None,,,,,,,,,,,,,,,,,,,,,126626,001,2025-09-26_07h55.21.631,Priming_gender,,2025.1.1,59.85343091717774,2025-09-26 07h55.32.930369 +0700,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.279941700049676,4.298176500014961,4.298176500014961,5.215544700040482,space,0.9117315000621602,None,,,,,,,,,,,,,,126626,001,2025-09-26_07h55.21.631,Priming_gender,,2025.1.1,59.85343091717774,2025-09-26 07h55.32.930369 +0700,
พิสิฐ,ปัทมา,None,พิสิฐ,men.png,พิสิฐ,10,59,109,0,0,0,,,,k,1.6918616000330076,None,,,,,0,0,0,9,5.29730960004963,,,,,,,,,,,,,,,,,,,,,,,,,5.272753500030376,5.29730960004963,5.29730960004963,5.29730960004963,5.29730960004963,5.29730960004963,5.29730960004963,5.529148300061934,5.612267500022426,6.995888500008732,k,1.6918616000330076,None,126626,001,2025-09-26_07h55.21.631,Priming_gender,,2025.1.1,59.85343091717774,2025-09-26 07h55.32.930369 +0700,
None,None,None,วาสนา,men.png,วาสนา,10,62,112,1,1,0,,,,k,1.437728099990636,None,,,,,0,1,1,12,7.042896100087091,,,,,,,,,,,,,,,,,,,,,,,,,7.0294387000612915,7.042896100087091,7.042896100087091,7.042896100087091,7.042896100087091,7.042896100087091,7.042896100087091,7.295711300102994,7.345746600069106,8.496600800077431,k,1.437728099990636,None,126626,001,2025-09-26_07h55.21.631,Priming_gender,,2025.1.1,59.85343091717774,2025-09-26 07h55.32.930369 +0700,
None,None,None,None,women.png,จิตติมา,11,66,136,2,2,0,,,,j,0.5628398000262678,None,,,,,0,2,2,36,8.547403800068423,,,,,,,,,,,,,,,,,,,,,,,,,8.532922400045209,8.547403800068423,8.547403800068423,8.547403800068423,8.547403800068423,8.547403800068423,8.547403800068423,8.812537700054236,8.862193700042553,9.112820100039244,j,0.5628398000262678,None,126626,001,2025-09-26_07h55.21.631,Priming_gender,,2025.1.1,59.85343091717774,2025-09-26 07h55.32.930369 +0700,
None,None,None,จิตติมา,men.png,จิตติมา,10,66,116,3,3,0,,,,j,0.4627818000735715,None,,,,,0,3,3,16,9.149985500029288,,,,,,,,,,,,,,,,,,,,,,,,,9.1392033000011,9.149985500029288,9.149985500029288,9.149985500029288,9.149985500029288,9.149985500029288,9.149985500029288,9.412334799999371,9.462070600013249,9.629327800008468,j,0.4627818000735715,None,126626,001,2025-09-26_07h55.21.631,Priming_gender,,2025.1.1,59.85343091717774,2025-09-26 07h55.32.930369 +0700,
None,None,None,None,women.png,ศักดิ์สิทธิ์,11,58,128,4,4,0,,,,k,0.36044089996721596,None,,,,,0,4,4,28,9.691825000103563,,,,,,,,,,,,,,,,,,,,,,,,,9.679058300098404,9.691825000103563,9.691825000103563,9.691825000103563,9.691825000103563,9.691825000103563,9.691825000103563,9.930137700052,9.99663250008598,10.063815000001341,k,0.36044089996721596,None,126626,001,2025-09-26_07h55.21.631,Priming_gender,,2025.1.1,59.85343091717774,2025-09-26 07h55.32.930369 +0700,
ชัยวัฒน์,ศิริพร,None,ชัยวัฒน์,men.png,ชัยวัฒน์,10,54,104,5,5,0,,,,k,0.30461609992198646,None,,,,,0,5,5,4,10.111414300044999,,,,,,,,,,,,,,,,,,,,,,,,,10.099847200093791,10.111414300044999,10.111414300044999,10.111414300044999,10.111414300044999,10.111414300044999,10.111414300044999,10.379621000029147,10.412868300103582,10.42985190008767,k,0.30461609992198646,None,126626,001,2025-09-26_07h55.21.631,Priming_gender,,2025.1.1,59.85343091717774,2025-09-26 07h55.32.930369 +0700,
วรพล,วรรณา,None,วรพล,men.png,วรพล,10,57,107,6,6,0,,,,k,0.22182259999681264,None,,,,,0,6,6,7,10.474298799992539,,,,,,,,,,,,,,,,,,,,,,,,,10.462254400015809,10.474298799992539,10.474298799992539,10.474298799992539,10.474298799992539,10.474298799992539,10.474298799992539,,,10.712141400086693,k,0.22182259999681264,None,126626,001,2025-09-26_07h55.21.631,Priming_gender,,2025.1.1,59.85343091717774,2025-09-26 07h55.32.930369 +0700,
None,None,None,None,women.png,อรรถพล,11,53,123,7,7,0,,,,k,0.25176760007161647,None,,,,,0,7,7,23,10.759908500011079,,,,,,,,,,,,,,,,,,,,,,,,,10.747429100098088,10.759908500011079,10.759908500011079,10.759908500011079,10.759908500011079,10.759908500011079,10.759908500011079,11.013557400088757,,11.014188200002536,k,0.25176760007161647,None,126626,001,2025-09-26_07h55.21.631,Priming_gender,,2025.1.1,59.85343091717774,2025-09-26 07h55.32.930369 +0700,
None,None,None,None,women.png,วรรณา,11,67,137,8,8,0,,,,k,0.27049259992782027,None,,,,,0,8,8,37,11.057617200072855,,,,,,,,,,,,,,,,,,,,,,,,,11.04608180001378,11.057617200072855,11.057617200072855,11.057617200072855,11.057617200072855,11.057617200072855,11.057617200072855,11.329575100098737,,11.330150300054811,k,0.27049259992782027,None,126626,001,2025-09-26_07h55.21.631,Priming_gender,,2025.1.1,59.85343091717774,2025-09-26 07h55.32.930369 +0700,
None,None,None,None,women.png,วาสนา,11,62,132,9,9,0,,,,j,0.2248554000398144,None,,,,,0,9,9,32,11.371091500041075,,,,,,,,,,,,,,,,,,,,,,,,,11.359060400049202,11.371091500041075,11.371091500041075,11.371091500041075,11.371091500041075,11.371091500041075,11.371091500041075,11.65177350002341,,11.613225500099361,j,0.2248554000398144,None,126626,001,2025-09-26_07h55.21.631,Priming_gender,,2025.1.1,59.85343091717774,2025-09-26 07h55.32.930369 +0700,
None,None,None,None,women.png,วรพล,11,57,127,10,10,0,,,,,,,,,,,0,10,10,27,11.65177350002341,,,,,,,,,,,,,,,,,,,,,,,,,11.641962000052445,11.65177350002341,11.65177350002341,11.65177350002341,11.65177350002341,11.65177350002341,11.65177350002341,11.912711400073022,11.961986900074407,,,,,,,,,,,,,
