thisRow.t,notes,Name,Face,NameGender,ResponseKey,RT,Timeout,participant,session,
,,มั่นคง,face7_w.png,m,k,0.3003866999933962,No,Pilot03,004,
,,ประทีป,face6_m.png,m,k,None,Yes,Pilot03,004,
,,พิกุล,face3_m.png,f,k,None,Yes,Pilot03,004,
,,ประเสริฐ,face2_w.png,m,k,0.06705159999546595,No,Pilot03,004,
,,มั่นคง,face5_m.png,m,k,0.06706030000350438,No,Pilot03,004,
,,ดวงแก้ว,face10_w.png,f,j,0.1504496000125073,No,Pilot03,004,
,,ใบเฟิร์น,face6_m.png,f,j,0.38356689998181537,No,Pilot03,004,
,,สมหญิง,face4_m.png,f,j,0.05023120000259951,No,Pilot03,004,
,,สายใจ,face9_m.png,f,j,None,Yes,Pilot03,004,
,,ทับทิม,face7_w.png,f,j,0.2334761000238359,No,Pilot03,004,
,,สมหญิง,face4_w.png,f,j,0.13364740001270548,No,Pilot03,004,
,,สมหญิง,face6_w.png,f,j,None,Yes,Pilot03,004,
,,ชูศักดิ์,face2_w.png,m,k,None,Yes,Pilot03,004,
,,พอใจ,face1_w.png,f,k,None,Yes,Pilot03,004,
,,สมปอง,face6_m.png,m,k,0.11708149997866713,No,Pilot03,004,
,,พิกุล,face4_w.png,f,j,0.23359509999863803,No,Pilot03,004,
,,สมชาย,face6_m.png,m,k,0.5502038999984507,No,Pilot03,004,
,,วันเพ็ญ,face8_m.png,f,j,0.26681449997704476,No,Pilot03,004,
,,ทับทิม,face8_w.png,f,j,0.033073200000217184,No,Pilot03,004,
,,ประทีป,face9_w.png,m,k,0.15010869997786358,No,Pilot03,004,
,,สมชาย,face4_w.png,m,k,0.10022860000026412,No,Pilot03,004,
,,ชูศักดิ์,face9_m.png,m,k,0.13365350000094622,No,Pilot03,004,
,,มั่นคง,face9_w.png,m,k,None,Yes,Pilot03,004,
,,สมหญิง,face6_m.png,f,j,0.03396679999423213,No,Pilot03,004,
,,สมปอง,face8_w.png,m,k,0.1337537999788765,No,Pilot03,004,
,,ใบเฟิร์น,face9_m.png,f,j,0.05062180000822991,No,Pilot03,004,
,,มานะ,face3_m.png,m,j,0.11732999997911975,No,Pilot03,004,
,,ใบเฟิร์น,face3_w.png,f,j,0.08426589998998679,No,Pilot03,004,
,,ทองดี,face7_w.png,m,k,0.0836241000215523,No,Pilot03,004,
,,มั่นคง,face7_m.png,m,k,0.04556659999070689,No,Pilot03,004,
,,บุญชู,face8_m.png,m,k,None,Yes,Pilot03,004,
,,สายใจ,face1_w.png,f,j,0.2842718999891076,No,Pilot03,004,
,,มานะ,face8_w.png,m,k,0.2671929999778513,No,Pilot03,004,
,,ทับทิม,face3_w.png,f,j,0.4000975000089966,No,Pilot03,004,
,,ประทีป,face9_m.png,m,k,0.0169776999973692,No,Pilot03,004,
,,วันเพ็ญ,face6_w.png,f,j,0.3176168000209145,No,Pilot03,004,
,,ทองดี,face1_w.png,m,k,0.11706549997325055,No,Pilot03,004,
,,สมชาย,face3_w.png,m,k,0.2173944000096526,No,Pilot03,004,
,,บุญชู,face5_m.png,m,k,0.03346189999138005,No,Pilot03,004,
,,สมชาย,face2_m.png,m,k,None,Yes,Pilot03,004,
,,ทับทิม,face2_w.png,f,j,0.13359719997970387,No,Pilot03,004,
,,ใบเฟิร์น,face4_m.png,f,j,0.35060030000749975,No,Pilot03,004,
,,ทับทิม,face4_m.png,f,j,0.10044959999504499,No,Pilot03,004,
,,ทับทิม,face5_w.png,f,j,0.06698879998293705,No,Pilot03,004,
,,สมชาย,face8_w.png,m,k,0.06701200001407415,No,Pilot03,004,
,,ฟ้าใส,face8_m.png,f,j,0.08350400000927038,No,Pilot03,004,
,,ทับทิม,face3_m.png,f,j,None,Yes,Pilot03,004,
,,ใบเฟิร์น,face10_m.png,f,j,0.03350059999502264,No,Pilot03,004,
,,มานะ,face1_m.png,m,k,0.13384250001399778,No,Pilot03,004,
,,ชูศักดิ์,face4_w.png,m,k,0.06720889999996871,No,Pilot03,004,
,,มานะ,face10_m.png,m,k,0.03343349997885525,No,Pilot03,004,
,,ดวงแก้ว,face8_m.png,f,j,0.10023899999214336,No,Pilot03,004,
,,ฟ้าใส,face6_w.png,f,j,0.06706000000122003,No,Pilot03,004,
,,ฟ้าใส,face4_w.png,f,j,0.08376390000921674,No,Pilot03,004,
,,ชูศักดิ์,face3_w.png,m,k,0.25022610000451095,No,Pilot03,004,
,,วันเพ็ญ,face3_m.png,f,j,0.8334895999869332,No,Pilot03,004,
,,สายใจ,face5_w.png,f,j,0.05035399997723289,No,Pilot03,004,
,,แก้วตา,face1_m.png,f,j,0.3003757999977097,No,Pilot03,004,
,,ทองดี,face8_m.png,m,k,0.6004341999941971,No,Pilot03,004,
,,วันเพ็ญ,face1_w.png,f,j,0.13369449999299832,No,Pilot03,004,
,,มานะ,face8_m.png,m,k,0.3338223999890033,No,Pilot03,004,
,,ดวงแก้ว,face1_m.png,f,j,0.11698160000378266,No,Pilot03,004,
,,ทับทิม,face10_w.png,f,j,0.1834204999904614,No,Pilot03,004,
,,มานะ,face7_w.png,m,j,None,Yes,Pilot03,004,
,,ทองดี,face6_m.png,m,k,0.2843408999906387,No,Pilot03,004,
,,ประเสริฐ,face6_w.png,m,k,0.21691529999952763,No,Pilot03,004,
,,ฟ้าใส,face7_m.png,f,k,None,Yes,Pilot03,004,
,,สมหญิง,face5_m.png,f,j,1.1676704999990761,No,Pilot03,004,
,,ใบเฟิร์น,face9_w.png,f,j,0.26697840000269935,No,Pilot03,004,
,,สมหมาย,face8_w.png,m,k,0.050227099971380085,No,Pilot03,004,
,,สมชาย,face5_m.png,m,k,0.2837514000129886,No,Pilot03,004,
,,ใบเฟิร์น,face1_w.png,f,j,0.16648309997981414,No,Pilot03,004,
,,สมหมาย,face8_m.png,m,k,0.2837355000083335,No,Pilot03,004,
,,สมหญิง,face3_w.png,f,k,0.40041499998187646,No,Pilot03,004,
,,สมหญิง,face9_w.png,f,j,0.7670670000079554,No,Pilot03,004,
,,ทับทิม,face9_w.png,f,j,0.5174796000064816,No,Pilot03,004,
,,สมหมาย,face5_w.png,m,k,0.05017940001562238,No,Pilot03,004,
,,สมหมาย,face9_w.png,m,k,0.06662309999228455,No,Pilot03,004,
,,มั่นคง,face10_m.png,m,k,0.06677159998798743,No,Pilot03,004,
,,มั่นคง,face1_w.png,m,k,0.016857100010383874,No,Pilot03,004,
,,บุญชู,face2_m.png,m,j,0.06728570000268519,No,Pilot03,004,
,,สมหมาย,face1_m.png,m,k,0.15050029999110848,No,Pilot03,004,
,,มั่นคง,face6_w.png,m,k,0.2502454000059515,No,Pilot03,004,
,,ประเสริฐ,face5_w.png,m,k,0.11697470000945032,No,Pilot03,004,
,,ทองดี,face5_m.png,m,k,None,Yes,Pilot03,004,
,,ประทีป,face8_m.png,m,k,None,Yes,Pilot03,004,
,,สายใจ,face2_w.png,f,j,None,Yes,Pilot03,004,
,,ทับทิม,face9_m.png,f,j,None,Yes,Pilot03,004,
,,ชูศักดิ์,face9_w.png,m,k,None,Yes,Pilot03,004,
,,ประทีป,face3_w.png,m,k,None,Yes,Pilot03,004,
,,ประทีป,face7_m.png,m,k,None,Yes,Pilot03,004,
,,พิกุล,face1_m.png,f,j,0.15051529998891056,No,Pilot03,004,
,,ประทีป,face5_w.png,m,k,0.13359539999510162,No,Pilot03,004,
,,ดวงแก้ว,face2_m.png,f,j,0.21720770001411438,No,Pilot03,004,
,,วันเพ็ญ,face8_w.png,f,j,0.1171911999990698,No,Pilot03,004,
,,สมหญิง,face9_m.png,f,j,0.05032020001090132,No,Pilot03,004,
,,สมปอง,face5_w.png,m,j,0.03346609999425709,No,Pilot03,004,
,,มั่นคง,face3_w.png,m,None,None,Yes,Pilot03,004,
,,มั่นคง,face3_w.png,m,k,0.10053629998583347,No,Pilot03,004,
,,พอใจ,face10_w.png,f,j,0.2666767999762669,No,Pilot03,004,
,,บุญชู,face7_m.png,m,k,0.30018639998161234,No,Pilot03,004,
,,ใบเฟิร์น,face3_m.png,f,j,0.15039590001106262,No,Pilot03,004,
,,สมชาย,face8_m.png,m,k,0.033772499999031425,No,Pilot03,004,
,,ทับทิม,face10_m.png,f,j,0.06674890001886524,No,Pilot03,004,
,,ประเสริฐ,face8_w.png,m,k,0.11714580000261776,No,Pilot03,004,
,,ใบเฟิร์น,face5_m.png,f,j,0.13348640000913292,No,Pilot03,004,
,,มั่นคง,face2_w.png,m,k,None,Yes,Pilot03,004,
,,สมชาย,face3_m.png,m,k,0.05031430002418347,No,Pilot03,004,
,,มั่นคง,face9_m.png,m,k,0.03410639998037368,No,Pilot03,004,
,,สมหมาย,face3_w.png,m,k,None,Yes,Pilot03,004,
,,สมหญิง,face8_w.png,f,j,0.03356849998817779,No,Pilot03,004,
,,บุญชู,face1_w.png,m,k,0.0344580999808386,No,Pilot03,004,
,,ทองดี,face5_w.png,m,k,0.2843775000073947,No,Pilot03,004,
,,ใบเฟิร์น,face2_m.png,f,j,0.10029010000289418,No,Pilot03,004,
,,ใบเฟิร์น,face4_w.png,f,j,None,Yes,Pilot03,004,
,,ฟ้าใส,face10_m.png,f,k,0.050139600003603846,No,Pilot03,004,
,,สายใจ,face6_w.png,f,j,0.9169619999884162,No,Pilot03,004,
,,ดวงแก้ว,face5_m.png,f,j,0.683689899975434,No,Pilot03,004,
,,แก้วตา,face10_m.png,f,j,0.08349489999818616,No,Pilot03,004,
,,มานะ,face10_w.png,m,k,0.21705249999649823,No,Pilot03,004,
,,สมปอง,face6_w.png,m,k,0.21701120000216179,No,Pilot03,004,
,,ฟ้าใส,face7_w.png,f,j,0.1340415999875404,No,Pilot03,004,
,,ประทีป,face10_m.png,m,k,0.08351550000952557,No,Pilot03,004,
,,สมชาย,face1_m.png,m,k,0.3003811000089627,No,Pilot03,004,
,,สมหมาย,face6_w.png,m,k,None,Yes,Pilot03,004,
,,พอใจ,face7_w.png,f,j,0.05019330000504851,No,Pilot03,004,
,,ประเสริฐ,face10_m.png,m,k,0.05025339999701828,No,Pilot03,004,
,,ชูศักดิ์,face1_m.png,m,k,None,Yes,Pilot03,004,
,,ประทีป,face8_w.png,m,k,0.017011000018101186,No,Pilot03,004,
,,มั่นคง,face4_m.png,m,k,0.002349300018977374,No,Pilot03,004,
,,วันเพ็ญ,face10_m.png,f,j,0.2835654000227805,No,Pilot03,004,
,,ชูศักดิ์,face10_m.png,m,k,0.15019670000765473,No,Pilot03,004,
,,ชูศักดิ์,face7_m.png,m,k,0.006300199980614707,No,Pilot03,004,
,,มานะ,face7_m.png,m,k,0.05015419999836013,No,Pilot03,004,
,,สมชาย,face5_w.png,m,k,0.034181299997726455,No,Pilot03,004,
,,แก้วตา,face8_m.png,f,j,0.1670548999973107,No,Pilot03,004,
,,ประทีป,face5_m.png,m,k,0.05020880000665784,No,Pilot03,004,
,,ฟ้าใส,face5_m.png,f,k,0.05109799999627285,No,Pilot03,004,
,,สายใจ,face8_w.png,f,j,0.6668647999758832,No,Pilot03,004,
,,พิกุล,face7_w.png,f,j,0.6669109999784268,No,Pilot03,004,
,,ดวงแก้ว,face9_w.png,f,j,0.31731549999676645,No,Pilot03,004,
,,สมหมาย,face5_m.png,m,k,0.06701470000552945,No,Pilot03,004,
,,พอใจ,face1_m.png,f,j,0.18392509999102913,No,Pilot03,004,
,,สมชาย,face9_w.png,m,k,0.08357420001993887,No,Pilot03,004,
,,ประทีป,face2_w.png,m,k,0.0502068999921903,No,Pilot03,004,
,,บุญชู,face10_m.png,m,k,0.2836061999842059,No,Pilot03,004,
,,แก้วตา,face6_m.png,f,k,0.05022049997933209,No,Pilot03,004,
,,สมปอง,face2_m.png,m,k,0.9169247999961954,No,Pilot03,004,
,,พิกุล,face8_w.png,f,j,0.38350050000008196,No,Pilot03,004,
,,ประเสริฐ,face6_m.png,m,k,0.1504838999826461,No,Pilot03,004,
,,มานะ,face2_w.png,m,k,0.4835684999998193,No,Pilot03,004,
,,มานะ,face4_w.png,m,k,0.03356110001914203,No,Pilot03,004,
,,ใบเฟิร์น,face6_w.png,f,j,0.03352819997235201,No,Pilot03,004,
,,ดวงแก้ว,face6_w.png,f,j,None,Yes,Pilot03,004,
,,บุญชู,face7_w.png,m,k,0.06703360000392422,No,Pilot03,004,
,,ประเสริฐ,face7_w.png,m,k,0.2337145000055898,No,Pilot03,004,
,,บุญชู,face6_m.png,m,k,0.05021459999261424,No,Pilot03,004,
,,สมหมาย,face2_w.png,m,k,0.15018930000951514,No,Pilot03,004,
,,ประเสริฐ,face2_m.png,m,k,0.01690210000379011,No,Pilot03,004,
,,ใบเฟิร์น,face5_w.png,f,j,None,Yes,Pilot03,004,
,,แก้วตา,face2_m.png,f,j,0.034461199975339696,No,Pilot03,004,
,,ทับทิม,face8_m.png,f,j,0.016846799990162253,No,Pilot03,004,
,,พอใจ,face5_w.png,f,j,0.23352059998433106,No,Pilot03,004,
,,มานะ,face6_m.png,m,k,0.13360639999154955,No,Pilot03,004,
,,มั่นคง,face10_w.png,m,k,0.18353300000308082,No,Pilot03,004,
,,วันเพ็ญ,face7_w.png,f,j,0.01672720001079142,No,Pilot03,004,
,,มานะ,face3_w.png,m,j,0.06751179997809231,No,Pilot03,004,
,,พิกุล,face6_m.png,f,j,0.5343251999875065,No,Pilot03,004,
,,ฟ้าใส,face5_w.png,f,j,0.5671134000003804,No,Pilot03,004,
,,ฟ้าใส,face10_w.png,f,j,0.06692199999815784,No,Pilot03,004,
,,สมหญิง,face8_m.png,f,j,0.08387870001024567,No,Pilot03,004,
,,บุญชู,face9_m.png,m,k,0.18387099998653866,No,Pilot03,004,
,,ประเสริฐ,face5_m.png,m,j,0.2836072000209242,No,Pilot03,004,
,,ดวงแก้ว,face5_w.png,f,None,None,Yes,Pilot03,004,
,,ประเสริฐ,face8_m.png,m,k,0.10045679999166168,No,Pilot03,004,
,,บุญชู,face5_w.png,m,k,0.13352259999373928,No,Pilot03,004,
,,ดวงแก้ว,face10_m.png,f,j,0.13348180000321008,No,Pilot03,004,
,,บุญชู,face9_w.png,m,k,1.5334700999956112,No,Pilot03,004,
,,ฟ้าใส,face9_w.png,f,j,0.4667654999939259,No,Pilot03,004,
,,สมชาย,face2_w.png,m,k,0.26704470001277514,No,Pilot03,004,
,,ประทีป,face10_w.png,m,k,None,Yes,Pilot03,004,
,,พอใจ,face3_w.png,f,k,0.017040799983078614,No,Pilot03,004,
,,ดวงแก้ว,face3_m.png,f,j,0.4170319999975618,No,Pilot03,004,
,,ฟ้าใส,face3_w.png,f,j,0.2338836000126321,No,Pilot03,004,
,,พิกุล,face10_w.png,f,j,0.08355940002365969,No,Pilot03,004,
,,วันเพ็ญ,face7_m.png,f,j,0.10022109997225925,No,Pilot03,004,
,,มั่นคง,face5_w.png,m,k,0.11754340000334196,No,Pilot03,004,
,,มานะ,face6_w.png,m,k,0.10041370001272298,No,Pilot03,004,
,,สมหญิง,face2_w.png,f,j,0.41703270000289194,No,Pilot03,004,
,,พิกุล,face8_m.png,f,j,0.08361440000589937,No,Pilot03,004,
,,ฟ้าใส,face4_m.png,f,j,0.03352739999536425,No,Pilot03,004,
,,สมปอง,face5_m.png,m,k,0.0502416999952402,No,Pilot03,004,
,,ใบเฟิร์น,face10_w.png,f,j,0.33344170000054874,No,Pilot03,004,
,,แก้วตา,face3_w.png,f,j,0.25017949999892153,No,Pilot03,004,
,,พอใจ,face6_m.png,f,k,0.05025180001393892,No,Pilot03,004,
,,ชูศักดิ์,face6_w.png,m,k,0.28379519999725744,No,Pilot03,004,
,,ประเสริฐ,face3_w.png,m,k,0.0168470999924466,No,Pilot03,004,
,,บุญชู,face1_m.png,m,k,0.6504246999975294,No,Pilot03,004,
,,สมหญิง,face5_w.png,f,j,0.28388750000158325,No,Pilot03,004,
,,แก้วตา,face9_w.png,f,k,0.25049619999481365,No,Pilot03,004,
,,พิกุล,face9_m.png,f,j,0.7169533999986015,No,Pilot03,004,
,,วันเพ็ญ,face1_m.png,f,j,0.36697329999879,No,Pilot03,004,
,,ทับทิม,face7_m.png,f,j,None,Yes,Pilot03,004,
,,ใบเฟิร์น,face1_m.png,f,j,None,Yes,Pilot03,004,
,,วันเพ็ญ,face3_w.png,f,j,0.08375469999737106,No,Pilot03,004,
,,พิกุล,face2_w.png,f,j,0.6838294999906793,No,Pilot03,004,
,,วันเพ็ญ,face6_m.png,f,j,None,Yes,Pilot03,004,
,,สมหญิง,face7_w.png,f,j,None,Yes,Pilot03,004,
,,สายใจ,face9_w.png,f,j,0.08410479998565279,No,Pilot03,004,
,,สมปอง,face10_w.png,m,k,0.11701200000243261,No,Pilot03,004,
,,มั่นคง,face8_m.png,m,k,None,Yes,Pilot03,004,
,,พอใจ,face10_m.png,f,k,0.017022999993059784,No,Pilot03,004,
,,ดวงแก้ว,face9_m.png,f,j,0.5336498999968171,No,Pilot03,004,
,,มั่นคง,face3_m.png,m,k,0.7170487999974284,No,Pilot03,004,
