Male,Female,Image,Name,ImagePriming,NamePriming,ImageTrig,NameTrig,Trig,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,priming.thisRepN,priming.thisTrialN,priming.thisN,priming.thisIndex,thisRow.t,notes,training_Instruction.started,instruction_slide.started,instruction_continue.started,training_Instruction.stopped,instruction_continue.keys,instruction_continue.rt,instruction_continue.duration,training_block.started,MAN.started,WOMAN.started,pic.started,key_resp.started,training_block.stopped,training.key_resp.keys,training.key_resp.rt,training.key_resp.duration,priming_instruction.started,instruction_slide_2.started,instruction_continue_2.started,priming_instruction.stopped,instruction_continue_2.keys,instruction_continue_2.rt,instruction_continue_2.duration,priming_block.started,MAN_3.started,MAN_3_desc.started,WOMAN_3.started,WOMAN_3_desc.started,name_2.started,key_resp_3.started,pic_2.started,name_2.stopped,priming_block.stopped,priming.key_resp_3.keys,priming.key_resp_3.rt,priming.key_resp_3.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,19,19,9,k,0.1295609000371769,None,,,,9,19,19,0,,,,,6.458228199975565,,,,,,,,,6.449308200040832,6.458228199975565,6.458228199975565,6.458228199975565,6.458228199975565,6.601848400081508,k,0.1295609000371769,None,,,,,,,,,,,,,,,,,,,,,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,20,20,10,k,0.12058410001918674,None,,,,10,20,20,0,,,,,6.639832400018349,,,,,,,,,6.631445600069128,6.639832400018349,6.639832400018349,6.639832400018349,6.639832400018349,6.7686220000032336,k,0.12058410001918674,None,,,,,,,,,,,,,,,,,,,,,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,21,21,10,j,1.8558791000396013,None,,,,10,21,21,1,,,,,6.812130699981935,,,,,,,,,6.8039086000062525,6.812130699981935,6.812130699981935,6.812130699981935,6.812130699981935,8.684405900072306,j,1.8558791000396013,None,,,,,,,,,,,,,,,,,,,,,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,22,22,11,j,0.5300238999770954,None,,,,11,22,22,1,,,,,8.722656200057827,,,,,,,,,8.713980300002731,8.722656200057827,8.722656200057827,8.722656200057827,8.722656200057827,9.268033200060017,j,0.5300238999770954,None,,,,,,,,,,,,,,,,,,,,,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,23,23,11,k,0.5492126999888569,None,,,,11,23,23,0,,,,,9.306377200060524,,,,,,,,,9.29820890002884,9.306377200060524,9.306377200060524,9.306377200060524,9.306377200060524,9.86752470000647,k,0.5492126999888569,None,,,,,,,,,,,,,,,,,,,,,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,24,24,12,k,0.2556863999925554,None,,,,12,24,24,1,,,,,9.907062600017525,,,,,,,,,9.89815590006765,9.907062600017525,9.907062600017525,9.907062600017525,9.907062600017525,10.167498600087129,k,0.2556863999925554,None,,,,,,,,,,,,,,,,,,,,,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,25,25,12,k,0.16354540002066642,None,,,,12,25,25,0,,,,,10.205353499972261,,,,,,,,,10.196759600075893,10.205353499972261,10.205353499972261,10.205353499972261,10.205353499972261,10.38392669998575,k,0.16354540002066642,None,,,,,,,,,,,,,,,,,,,,,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,26,26,13,k,0.07842979999259114,None,,,,13,26,26,0,,,,,10.422336500021629,,,,,,,,,10.413476400077343,10.422336500021629,10.422336500021629,10.422336500021629,10.422336500021629,10.502172200009227,k,0.07842979999259114,None,,,,,,,,,,,,,,,,,,,,,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,27,27,13,k,0.21295160008594394,None,,,,13,27,27,1,,,,,10.54055849998258,,,,,,,,,10.531851800042205,10.54055849998258,10.54055849998258,10.54055849998258,10.54055849998258,10.767636400065385,k,0.21295160008594394,None,,,,,,,,,,,,,,,,,,,,,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,28,28,14,k,0.9079788000090048,None,,,,14,28,28,0,,,,,10.807147299987264,,,,,,,,,10.798182300059125,10.807147299987264,10.807147299987264,10.807147299987264,10.807147299987264,11.718101600068621,k,0.9079788000090048,None,,,,,,,,,,,,,,,,,,,,,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,29,29,15,k,0.35071269993204623,None,,,,15,29,29,0,,,,,11.75742929999251,,,,,,,,,11.74848780001048,11.75742929999251,11.75742929999251,11.75742929999251,11.75742929999251,12.117410200065933,k,0.35071269993204623,None,,,,,,,,,,,,,,,,,,,,,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,30,30,14,k,0.5197318999562413,None,,,,14,30,30,1,,,,,12.154851700062864,,,,,,,,,12.145908700069413,12.154851700062864,12.154851700062864,12.154851700062864,12.154851700062864,12.683857100084424,k,0.5197318999562413,None,,,,,,,,,,,,,,,,,,,,,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,31,31,15,j,5.163001599954441,None,,,,15,31,31,1,,,,,12.721523100044578,,,,,,,,,12.712358899996616,12.721523100044578,12.721523100044578,12.721523100044578,12.721523100044578,17.900419300072826,j,5.163001599954441,None,,,,,,,,,,,,,,,,,,,,,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,32,32,16,j,0.27276130008976907,None,,,,16,32,32,0,,,,,17.937029400025494,,,,,,,,,17.927919800044037,17.937029400025494,17.937029400025494,17.937029400025494,17.937029400025494,18.2165648000082,j,0.27276130008976907,None,,,,,,,,,,,,,,,,,,,,,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,33,33,17,k,0.3273338999133557,None,,,,17,33,33,0,,,,,18.25334160006605,,,,,,,,,18.244724599993788,18.25334160006605,18.25334160006605,18.25334160006605,18.25334160006605,18.584067000076175,k,0.3273338999133557,None,,,,,,,,,,,,,,,,,,,,,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,34,34,18,k,0.20838269998785108,None,,,,18,34,34,0,,,,,18.622249700012617,,,,,,,,,18.612432099995203,18.622249700012617,18.622249700012617,18.622249700012617,18.622249700012617,18.835788000025786,k,0.20838269998785108,None,,,,,,,,,,,,,,,,,,,,,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
กฤษณะ,กาญจนา,men.png,กฤษณะ,men.png,กฤษณะ,10,50,100,35,35,19,k,0.2981046000495553,None,,,,19,35,35,0,,,,,18.87162079999689,,,,,,,,,18.862965299980715,18.87162079999689,18.87162079999689,18.87162079999689,18.87162079999689,19.18439140007831,k,0.2981046000495553,None,,,,,,,,,,,,,,,,,,,,,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,36,36,16,k,0.20447470003273338,None,,,,16,36,36,1,,,,,19.220812499988824,,,,,,,,,19.21155110001564,19.220812499988824,19.220812499988824,19.220812499988824,19.220812499988824,19.433923300006427,k,0.20447470003273338,None,,,,,,,,,,,,,,,,,,,,,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,37,37,17,k,0.11344570002984256,None,,,,17,37,37,1,,,,,19.474386600079015,,,,,,,,,19.465649800025858,19.474386600079015,19.474386600079015,19.474386600079015,19.474386600079015,19.601830500061624,k,0.11344570002984256,None,,,,,,,,,,,,,,,,,,,,,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,38,38,18,k,0.24849789997097105,None,,,,18,38,38,1,,,,,19.64003110001795,,,,,,,,,19.631829200079665,19.64003110001795,19.64003110001795,19.64003110001795,19.64003110001795,19.901433399994858,k,0.24849789997097105,None,,,,,,,,,,,,,,,,,,,,,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
นเรศ,พิมพ์ใจ,women.png,นเรศ,men.png,นเรศ,10,51,101,39,39,19,k,0.13804430002346635,None,,,,19,39,39,1,,,,,19.940436500008218,,,,,,,,,19.9327322000172,19.940436500008218,19.940436500008218,19.940436500008218,19.940436500008218,20.084212300018407,k,0.13804430002346635,None,,,,,,,,,,,,,,,,,,,,,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.084397900034674,20.102160100010224,20.102160100010224,38.13460790005047,space,18.026520899962634,None,,,,,,,,,,,,,,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,None,women.png,จิตติมา,11,66,136,0,0,0,,,,j,1.0323260999284685,None,,,,,0,0,0,36,38.299278200021945,,,,,,,,,,,,,,,,,,,,,,,,,38.282438500085846,38.299278200021945,38.299278200021945,38.299278200021945,38.299278200021945,38.299278200021945,38.299278200021945,38.44880470004864,38.59954089997336,39.33288080000784,j,1.0323260999284685,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,สุนิสา,men.png,สุนิสา,10,68,118,1,1,0,,,,j,0.7519939999328926,None,,,,,0,1,1,18,39.44838710001204,,,,,,,,,,,,,,,,,,,,,,,,,39.435684200027026,39.44838710001204,39.44838710001204,39.44838710001204,39.44838710001204,39.44838710001204,39.44838710001204,39.64841470005922,39.749439700040966,40.215383299975656,j,0.7519939999328926,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
ศักดิ์สิทธิ์,สุนิสา,None,ศักดิ์สิทธิ์,men.png,ศักดิ์สิทธิ์,10,58,108,2,2,0,,,,j,0.9551319000311196,None,,,,,0,2,2,8,40.420255100005306,,,,,,,,,,,,,,,,,,,,,,,,,40.40888450003695,40.420255100005306,40.420255100005306,40.420255100005306,40.420255100005306,40.420255100005306,40.420255100005306,40.516903900075704,40.73427460005041,41.38263230002485,j,0.9551319000311196,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,None,women.png,สุพัตรา,11,63,133,3,3,0,,,,j,1.0761198999825865,None,,,,,0,3,3,33,41.482111699995585,,,,,,,,,,,,,,,,,,,,,,,,,41.47073070006445,41.482111699995585,41.482111699995585,41.482111699995585,41.482111699995585,41.482111699995585,41.482111699995585,41.684807599987835,41.78366900002584,42.5655905000167,j,1.0761198999825865,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
วรพล,วรรณา,None,วรพล,men.png,วรพล,10,57,107,4,4,0,,,,k,0.8543679999420419,None,,,,,0,4,4,7,42.657562599983066,,,,,,,,,,,,,,,,,,,,,,,,,42.64554150006734,42.657562599983066,42.657562599983066,42.657562599983066,42.657562599983066,42.657562599983066,42.657562599983066,42.866530300001614,42.96746389998589,43.51553309999872,k,0.8543679999420419,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
ชัยวัฒน์,ศิริพร,None,ชัยวัฒน์,men.png,ชัยวัฒน์,10,54,104,5,5,0,,,,k,1.013740900089033,None,,,,,0,5,5,4,43.647057000081986,,,,,,,,,,,,,,,,,,,,,,,,,43.63534889998846,43.647057000081986,43.647057000081986,43.647057000081986,43.647057000081986,43.647057000081986,43.647057000081986,43.816738400026225,43.949946200009435,44.66510980005842,k,1.013740900089033,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,None,women.png,ภูมิพัฒน์,11,56,126,6,6,0,,,,j,2.1202752999961376,None,,,,,0,6,6,26,44.745638300082646,,,,,,,,,,,,,,,,,,,,,,,,,44.7326480000047,44.745638300082646,44.745638300082646,44.745638300082646,44.745638300082646,44.745638300082646,44.745638300082646,44.965562500059605,45.050273500033654,46.88204499997664,j,2.1202752999961376,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,กาญจนา,men.png,กาญจนา,10,60,110,7,7,0,,,,j,1.135089199990034,None,,,,,0,7,7,10,46.97910960006993,,,,,,,,,,,,,,,,,,,,,,,,,46.966607599984854,46.97910960006993,46.97910960006993,46.97910960006993,46.97910960006993,46.97910960006993,46.97910960006993,47.18274640000891,47.281628599972464,48.1155939999735,j,1.135089199990034,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,None,women.png,ชัยวัฒน์,11,54,124,8,8,0,,,,j,1.2068859999999404,None,,,,,0,8,8,24,48.15786919998936,,,,,,,,,,,,,,,,,,,,,,,,,48.145299699972384,48.15786919998936,48.15786919998936,48.15786919998936,48.15786919998936,48.15786919998936,48.15786919998936,48.41645250003785,48.466128700063564,49.365673499996774,j,1.2068859999999404,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,None,women.png,ศักดิ์สิทธิ์,11,58,128,9,9,0,,,,j,0.8829215000150725,None,,,,,0,9,9,28,49.40749260003213,,,,,,,,,,,,,,,,,,,,,,,,,49.3961998000741,49.40749260003213,49.40749260003213,49.40749260003213,49.40749260003213,49.40749260003213,49.40749260003213,49.665141400066204,49.71533610008191,50.29845860006753,j,0.8829215000150725,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
None,None,None,None,women.png,นเรศ,11,51,121,10,10,0,,,,j,0.5491285000462085,None,,,,,0,10,10,21,50.35736080002971,,,,,,,,,,,,,,,,,,,,,,,,,50.341775099979714,50.35736080002971,50.35736080002971,50.35736080002971,50.35736080002971,50.35736080002971,50.35736080002971,50.59848510008305,50.66537609999068,50.91666750004515,j,0.5491285000462085,None,839012,001,2025-09-26_10h28.37.593,Priming_gender,,2025.1.1,60.31504965601714,2025-09-26 10h28.54.095206 +0700,
