thisRow.t,notes,Name,Face,NameGender,ResponseKey,RT,Timeout,participant,session,
,,วันเพ็ญ,face5_w.png,f,j,0.08423969999421388,No,Pilot03,003,
,,มานะ,face10_w.png,m,j,None,Yes,Pilot03,003,
,,ทองดี,face8_w.png,m,k,None,Yes,Pilot03,003,
,,ทองดี,face4_m.png,m,k,0.38363910000771284,No,Pilot03,003,
,,สมหมาย,face5_w.png,m,k,0.15016380001907237,No,Pilot03,003,
,,ดวงแก้ว,face8_m.png,f,j,0.33413309999741614,No,Pilot03,003,
,,ฟ้าใส,face4_m.png,f,j,0.4003515000222251,No,Pilot03,003,
,,พอใจ,face1_m.png,f,j,1.300545800011605,No,Pilot03,003,
,,ชูศักดิ์,face10_w.png,m,k,0.21692390000680462,No,Pilot03,003,
,,สมหมาย,face6_m.png,m,k,0.18389829999068752,No,Pilot03,003,
,,มานะ,face1_w.png,m,k,0.5170730999961961,No,Pilot03,003,
,,มั่นคง,face3_w.png,m,k,None,Yes,Pilot03,003,
,,ชูศักดิ์,face8_m.png,m,k,0.017463099997257814,No,Pilot03,003,
,,ประเสริฐ,face9_m.png,m,k,0.0071736999962013215,No,Pilot03,003,
,,ประเสริฐ,face5_w.png,m,k,0.10048490000190213,No,Pilot03,003,
,,ใบเฟิร์น,face8_w.png,f,j,0.03441449999809265,No,Pilot03,003,
,,สมหญิง,face3_m.png,f,j,0.16741559997899458,No,Pilot03,003,
,,สายใจ,face7_m.png,f,j,0.6171660000109114,No,Pilot03,003,
,,วันเพ็ญ,face3_m.png,f,j,None,Yes,Pilot03,003,
,,ชูศักดิ์,face1_m.png,m,k,None,Yes,Pilot03,003,
,,ดวงแก้ว,face4_w.png,f,j,0.03348290000576526,No,Pilot03,003,
,,พอใจ,face7_w.png,f,k,0.06714479997754097,No,Pilot03,003,
,,ชูศักดิ์,face6_w.png,m,k,0.03355130000272766,No,Pilot03,003,
,,ชูศักดิ์,face4_m.png,m,k,None,Yes,Pilot03,003,
,,พิกุล,face6_m.png,f,j,None,Yes,Pilot03,003,
,,แก้วตา,face10_w.png,f,j,None,Yes,Pilot03,003,
,,บุญชู,face10_m.png,m,k,0.08347470001899637,No,Pilot03,003,
,,พอใจ,face9_w.png,f,j,0.1501816000090912,No,Pilot03,003,
,,ทองดี,face6_m.png,m,k,0.11694770000758581,No,Pilot03,003,
,,ใบเฟิร์น,face5_m.png,f,j,None,Yes,Pilot03,003,
,,ประเสริฐ,face6_m.png,m,k,0.016821800003526732,No,Pilot03,003,
,,ประทีป,face7_w.png,m,k,0.050861099996836856,No,Pilot03,003,
,,มั่นคง,face1_w.png,m,k,None,Yes,Pilot03,003,
,,มานะ,face10_m.png,m,k,None,Yes,Pilot03,003,
,,วันเพ็ญ,face7_w.png,f,j,0.0502664000086952,No,Pilot03,003,
,,มานะ,face8_w.png,m,k,0.13351369998417795,No,Pilot03,003,
,,สมหญิง,face4_w.png,f,j,None,Yes,Pilot03,003,
,,พอใจ,face7_m.png,f,j,0.18405330000678077,No,Pilot03,003,
,,ดวงแก้ว,face1_w.png,f,j,0.06692839998868294,No,Pilot03,003,
,,ประทีป,face8_m.png,m,k,0.0671219999785535,No,Pilot03,003,
,,พิกุล,face1_m.png,f,k,None,Yes,Pilot03,003,
,,ประทีป,face10_m.png,m,k,0.050213700014865026,No,Pilot03,003,
,,มานะ,face3_w.png,m,k,0.3336979000014253,No,Pilot03,003,
,,สมชาย,face8_w.png,m,k,0.11702250002417713,No,Pilot03,003,
,,มั่นคง,face5_w.png,m,j,0.15037679998204112,No,Pilot03,003,
,,บุญชู,face8_w.png,m,k,0.5335307000204921,No,Pilot03,003,
,,ดวงแก้ว,face5_w.png,f,j,0.5669685000029858,No,Pilot03,003,
,,สมปอง,face3_m.png,m,k,0.16686339999432676,No,Pilot03,003,
,,สมหมาย,face2_m.png,m,k,0.43385300002410077,No,Pilot03,003,
,,สมชาย,face7_w.png,m,k,None,Yes,Pilot03,003,
,,วันเพ็ญ,face8_w.png,f,j,0.05032839998602867,No,Pilot03,003,
,,ชูศักดิ์,face7_w.png,m,k,0.13349279999965802,No,Pilot03,003,
,,แก้วตา,face5_w.png,f,j,0.3337725000164937,No,Pilot03,003,
,,ประทีป,face7_m.png,m,k,0.08374679999542423,No,Pilot03,003,
,,ประเสริฐ,face4_w.png,m,k,0.05037929999525659,No,Pilot03,003,
,,วันเพ็ญ,face8_m.png,f,j,0.13360249999095686,No,Pilot03,003,
,,พิกุล,face8_w.png,f,j,0.40033009997569025,No,Pilot03,003,
,,สมหมาย,face4_w.png,m,k,0.33367659998475574,No,Pilot03,003,
,,วันเพ็ญ,face9_m.png,f,j,0.5504641000006814,No,Pilot03,003,
,,ประเสริฐ,face3_m.png,m,k,0.1339051999966614,No,Pilot03,003,
,,ประเสริฐ,face8_m.png,m,k,0.20051549997879192,No,Pilot03,003,
,,ใบเฟิร์น,face2_w.png,f,j,0.1343899999919813,No,Pilot03,003,
,,ทับทิม,face9_w.png,f,j,0.08354329998837784,No,Pilot03,003,
,,สายใจ,face2_w.png,f,j,0.4341712999739684,No,Pilot03,003,
,,ทองดี,face4_w.png,m,k,0.03364310000324622,No,Pilot03,003,
,,สมชาย,face1_m.png,m,k,0.4012100999825634,No,Pilot03,003,
,,บุญชู,face8_m.png,m,k,0.1004483999859076,No,Pilot03,003,
,,วันเพ็ญ,face9_w.png,f,j,0.15034100000048056,No,Pilot03,003,
,,สมปอง,face6_w.png,m,k,1.0169568000128493,No,Pilot03,003,
,,วันเพ็ญ,face3_w.png,f,j,0.41700380001566373,No,Pilot03,003,
,,มานะ,face9_w.png,m,k,0.2667712999973446,No,Pilot03,003,
,,วันเพ็ญ,face1_w.png,f,j,0.2671120000013616,No,Pilot03,003,
,,สมหญิง,face10_m.png,f,j,0.8838047999888659,No,Pilot03,003,
,,ชูศักดิ์,face9_w.png,m,k,None,Yes,Pilot03,003,
,,ทับทิม,face6_w.png,f,j,0.2838123999827076,No,Pilot03,003,
,,ประเสริฐ,face1_m.png,m,k,0.10060819998034276,No,Pilot03,003,
,,ดวงแก้ว,face10_w.png,f,j,0.35026179999113083,No,Pilot03,003,
,,สมปอง,face8_m.png,m,k,0.40222170000197366,No,Pilot03,003,
,,สายใจ,face9_m.png,f,j,0.41769319999730214,No,Pilot03,003,
,,ประเสริฐ,face6_w.png,m,k,0.3836068999953568,No,Pilot03,003,
,,สมปอง,face8_w.png,m,k,0.28373090000241064,No,Pilot03,003,
,,วันเพ็ญ,face6_w.png,f,j,0.2002096999785863,No,Pilot03,003,
,,มั่นคง,face7_w.png,m,k,0.333581899991259,No,Pilot03,003,
,,สมหมาย,face8_w.png,m,k,0.3004576000093948,No,Pilot03,003,
,,ทับทิม,face8_w.png,f,j,0.3002464000019245,No,Pilot03,003,
,,สายใจ,face8_m.png,f,j,0.5504332999989856,No,Pilot03,003,
,,สมปอง,face9_w.png,m,k,0.2502667999942787,No,Pilot03,003,
,,สายใจ,face5_m.png,f,j,1.050468000001274,No,Pilot03,003,
,,มานะ,face6_m.png,m,k,0.4841073999996297,No,Pilot03,003,
,,พิกุล,face5_m.png,f,j,0.7170980999944732,No,Pilot03,003,
,,พอใจ,face5_w.png,f,j,0.2501794000272639,No,Pilot03,003,
,,มั่นคง,face2_w.png,m,k,0.3337549999996554,No,Pilot03,003,
,,พอใจ,face8_w.png,f,j,1.017077500000596,No,Pilot03,003,
,,ดวงแก้ว,face6_m.png,f,j,1.2002763000200503,No,Pilot03,003,
,,แก้วตา,face6_w.png,f,j,None,Yes,Pilot03,003,
,,ใบเฟิร์น,face2_m.png,f,j,0.067022499977611,No,Pilot03,003,
,,ทองดี,face2_w.png,m,k,0.3504499999980908,No,Pilot03,003,
,,มั่นคง,face7_m.png,m,k,0.3334468000102788,No,Pilot03,003,
,,สมชาย,face9_w.png,m,k,0.20022400000016205,No,Pilot03,003,
,,พอใจ,face6_m.png,f,j,0.13354929999331944,No,Pilot03,003,
,,แก้วตา,face1_m.png,f,j,0.051231699995696545,No,Pilot03,003,
,,ชูศักดิ์,face1_w.png,m,k,0.5002959000121336,No,Pilot03,003,
,,สมหมาย,face6_w.png,m,k,0.10034470001119189,No,Pilot03,003,
,,ประทีป,face10_w.png,m,k,0.0014106000016909093,No,Pilot03,003,
,,สมหญิง,face9_m.png,f,j,0.03371500002685934,No,Pilot03,003,
,,ใบเฟิร์น,face9_m.png,f,j,None,Yes,Pilot03,003,
,,มานะ,face5_w.png,m,k,0.20009919998119585,No,Pilot03,003,
,,ทองดี,face6_w.png,m,k,0.2503183000080753,No,Pilot03,003,
,,วันเพ็ญ,face5_m.png,f,j,0.1669333000027109,No,Pilot03,003,
,,สมชาย,face2_w.png,m,k,0.3168642000237014,No,Pilot03,003,
,,บุญชู,face10_w.png,m,k,0.10020789998816326,No,Pilot03,003,
,,สมหญิง,face8_m.png,f,j,0.08355609999853186,No,Pilot03,003,
,,พิกุล,face9_w.png,f,j,0.08374060000642203,No,Pilot03,003,
,,สายใจ,face1_m.png,f,j,0.1503380000067409,No,Pilot03,003,
,,พิกุล,face3_m.png,f,j,0.36718559998553246,No,Pilot03,003,
,,สายใจ,face3_m.png,f,j,0.35047520001535304,No,Pilot03,003,
,,ประทีป,face4_w.png,m,k,0.13345819999813102,No,Pilot03,003,
,,สมหญิง,face2_w.png,f,j,0.15020489998278208,No,Pilot03,003,
,,บุญชู,face2_w.png,m,k,0.06717539997771382,No,Pilot03,003,
,,สมชาย,face7_m.png,m,k,0.13354979999712668,No,Pilot03,003,
,,มั่นคง,face6_w.png,m,k,0.05083700001705438,No,Pilot03,003,
,,พิกุล,face2_w.png,f,k,None,Yes,Pilot03,003,
,,บุญชู,face1_m.png,m,k,0.11700200001359917,No,Pilot03,003,
,,สมหมาย,face9_w.png,m,k,0.21734319999814034,No,Pilot03,003,
,,บุญชู,face4_m.png,m,k,0.05026650000945665,No,Pilot03,003,
,,แก้วตา,face3_m.png,f,j,0.13360459997784346,No,Pilot03,003,
,,ชูศักดิ์,face3_m.png,m,k,0.01682650001021102,No,Pilot03,003,
,,สมชาย,face10_w.png,m,k,0.26681930001359433,No,Pilot03,003,
,,สมหญิง,face3_w.png,f,j,0.30043970001861453,No,Pilot03,003,
,,ประเสริฐ,face5_m.png,m,k,0.08362559997476637,No,Pilot03,003,
,,สายใจ,face6_w.png,f,j,0.4669145999941975,No,Pilot03,003,
,,ชูศักดิ์,face4_w.png,m,k,0.1009665000019595,No,Pilot03,003,
,,ประเสริฐ,face7_w.png,m,k,0.20020699998713098,No,Pilot03,003,
,,สายใจ,face7_w.png,f,j,0.3504706000094302,No,Pilot03,003,
,,แก้วตา,face4_w.png,f,j,0.23349899999448098,No,Pilot03,003,
,,สมหญิง,face7_w.png,f,j,0.1841320999956224,No,Pilot03,003,
,,ทองดี,face7_w.png,m,k,0.7340522000158671,No,Pilot03,003,
,,ฟ้าใส,face9_m.png,f,k,0.4339181999966968,No,Pilot03,003,
,,สมปอง,face2_m.png,m,k,0.13349809998180717,No,Pilot03,003,
,,ทับทิม,face6_m.png,f,j,0.11695610001333989,No,Pilot03,003,
,,ประทีป,face9_w.png,m,k,0.3835913999937475,No,Pilot03,003,
,,ฟ้าใส,face1_m.png,f,j,0.1338761999795679,No,Pilot03,003,
,,ดวงแก้ว,face8_w.png,f,j,0.2348385000077542,No,Pilot03,003,
,,ประทีป,face6_m.png,m,k,0.13361690001329407,No,Pilot03,003,
,,ฟ้าใส,face3_m.png,f,j,0.6170151999976952,No,Pilot03,003,
,,แก้วตา,face7_m.png,f,j,0.16700759998639114,No,Pilot03,003,
,,ฟ้าใส,face2_w.png,f,j,0.2835211000056006,No,Pilot03,003,
,,สมปอง,face7_m.png,m,k,0.2504413000133354,No,Pilot03,003,
,,สมปอง,face10_m.png,m,k,0.06757759998436086,No,Pilot03,003,
,,บุญชู,face7_w.png,m,k,0.15045650000683963,No,Pilot03,003,
,,ใบเฟิร์น,face10_w.png,f,j,0.10086050000973046,No,Pilot03,003,
,,พิกุล,face1_w.png,f,j,0.5005773000011686,No,Pilot03,003,
,,ดวงแก้ว,face7_m.png,f,j,0.2670878999924753,No,Pilot03,003,
,,ทับทิม,face5_w.png,f,k,0.5168597000010777,No,Pilot03,003,
,,ฟ้าใส,face4_w.png,f,j,0.5167738999880385,No,Pilot03,003,
,,ทองดี,face5_m.png,m,k,0.08373199999914505,No,Pilot03,003,
,,สมชาย,face5_m.png,m,k,0.5501841999939643,No,Pilot03,003,
,,มานะ,face8_m.png,m,k,None,Yes,Pilot03,003,
,,พอใจ,face9_m.png,f,j,0.3173722000210546,No,Pilot03,003,
,,มานะ,face2_m.png,m,k,0.1334809999971185,No,Pilot03,003,
,,ดวงแก้ว,face2_w.png,f,j,0.5170036000199616,No,Pilot03,003,
,,สมชาย,face3_w.png,m,k,0.0677995000150986,No,Pilot03,003,
,,มานะ,face2_w.png,m,k,0.15032620000420138,No,Pilot03,003,
,,ทองดี,face9_m.png,m,k,0.10062339997966774,No,Pilot03,003,
,,ใบเฟิร์น,face7_w.png,f,j,0.05084770001121797,No,Pilot03,003,
,,มั่นคง,face1_m.png,m,k,0.43363360001239926,No,Pilot03,003,
,,พิกุล,face7_w.png,f,j,0.35020379998604767,No,Pilot03,003,
,,พอใจ,face4_m.png,f,j,0.10025550000136718,No,Pilot03,003,
,,สมปอง,face4_m.png,m,k,0.11698630001046695,No,Pilot03,003,
,,ประทีป,face9_m.png,m,k,0.13378090001060627,No,Pilot03,003,
,,สมหมาย,face1_w.png,m,k,0.15031810000073165,No,Pilot03,003,
,,สมชาย,face1_w.png,m,k,None,Yes,Pilot03,003,
,,สมหญิง,face5_w.png,f,k,None,Yes,Pilot03,003,
,,ทับทิม,face7_m.png,f,j,0.35023469998850487,No,Pilot03,003,
,,มั่นคง,face4_w.png,m,k,0.23399040001095273,No,Pilot03,003,
,,สมปอง,face9_m.png,m,k,0.16716230000020005,No,Pilot03,003,
,,ใบเฟิร์น,face3_w.png,f,j,0.11668169999029487,No,Pilot03,003,
,,มานะ,face7_w.png,m,k,0.4004311000171583,No,Pilot03,003,
,,ทองดี,face1_w.png,m,k,0.18447570002172142,No,Pilot03,003,
,,สมชาย,face9_m.png,m,k,0.13420490000862628,No,Pilot03,003,
,,ฟ้าใส,face5_m.png,f,j,0.21715469998889603,No,Pilot03,003,
,,มั่นคง,face8_w.png,m,k,0.16696040000533685,No,Pilot03,003,
,,ดวงแก้ว,face9_m.png,f,j,0.3340477999881841,No,Pilot03,003,
,,ชูศักดิ์,face5_w.png,m,k,0.13345819999813102,No,Pilot03,003,
,,สมชาย,face6_m.png,m,k,0.08377139997901395,No,Pilot03,003,
,,บุญชู,face1_w.png,m,k,0.3171425999898929,No,Pilot03,003,
,,แก้วตา,face7_w.png,f,j,0.33346589998109266,No,Pilot03,003,
,,สมชาย,face3_m.png,m,k,0.15028020000318065,No,Pilot03,003,
,,แก้วตา,face5_m.png,f,j,0.6171491999994032,No,Pilot03,003,
,,พิกุล,face7_m.png,f,j,0.48377709998749197,No,Pilot03,003,
,,ประทีป,face1_w.png,m,k,0.15050160000100732,No,Pilot03,003,
,,ดวงแก้ว,face4_m.png,f,k,0.3337222999834921,No,Pilot03,003,
,,พอใจ,face5_m.png,f,j,0.7668783999979496,No,Pilot03,003,
,,สายใจ,face2_m.png,f,j,0.3004580999840982,No,Pilot03,003,
,,สายใจ,face9_w.png,f,j,0.06707739998819306,No,Pilot03,003,
,,สายใจ,face8_w.png,f,j,0.03387720001046546,No,Pilot03,003,
,,ประทีป,face5_m.png,m,k,None,Yes,Pilot03,003,
,,ใบเฟิร์น,face4_m.png,f,j,0.09961590002058074,No,Pilot03,003,
,,พิกุล,face4_w.png,f,j,0.167256599990651,No,Pilot03,003,
,,พิกุล,face4_m.png,f,j,None,Yes,Pilot03,003,
,,บุญชู,face2_m.png,m,k,None,Yes,Pilot03,003,
,,ดวงแก้ว,face7_w.png,f,j,None,Yes,Pilot03,003,
,,บุญชู,face7_m.png,m,k,None,Yes,Pilot03,003,
,,แก้วตา,face6_m.png,f,j,None,Yes,Pilot03,003,
,,ฟ้าใส,face6_m.png,f,j,0.05026799999177456,No,Pilot03,003,
,,มานะ,face3_m.png,m,k,0.10029689999646507,No,Pilot03,003,
,,วันเพ็ญ,face4_w.png,f,j,0.3835489999910351,No,Pilot03,003,
,,ทับทิม,face7_w.png,f,j,0.20031210000161082,No,Pilot03,003,
,,สมชาย,face2_m.png,m,k,0.13380060001509264,No,Pilot03,003,
,,มั่นคง,face3_m.png,m,j,0.06764470000052825,No,Pilot03,003,
,,ทับทิม,face9_m.png,f,j,0.5839953999966383,No,Pilot03,003,
,,ใบเฟิร์น,face7_m.png,f,j,0.18363670000690036,No,Pilot03,003,
,,ชูศักดิ์,face5_m.png,m,k,0.06684569999924861,No,Pilot03,003,
,,ทองดี,face7_m.png,m,k,0.06706430000485852,No,Pilot03,003,
,,ทับทิม,face10_m.png,f,k,0.08371659999829717,No,Pilot03,003,
,,สมหญิง,face4_m.png,f,j,0.48362600000109524,No,Pilot03,003,
,,สมชาย,face6_w.png,m,k,0.2004568999982439,No,Pilot03,003,
,,สมหญิง,face10_w.png,f,j,0.2834385000169277,No,Pilot03,003,
,,มานะ,face5_m.png,m,k,0.18385649999254383,No,Pilot03,003,
,,สมหญิง,face2_m.png,f,j,0.23350189998745918,No,Pilot03,003,
,,ใบเฟิร์น,face8_m.png,f,j,0.13345560000743717,No,Pilot03,003,
,,สมปอง,face3_w.png,m,k,0.10017589997733012,No,Pilot03,003,
,,พิกุล,face9_m.png,f,j,0.10052370000630617,No,Pilot03,003,
,,ฟ้าใส,face3_w.png,f,j,0.1001469999901019,No,Pilot03,003,
,,ดวงแก้ว,face6_w.png,f,j,0.16681709999102168,No,Pilot03,003,
,,มานะ,face6_w.png,m,k,None,Yes,Pilot03,003,
,,สมหมาย,face3_m.png,m,j,None,Yes,Pilot03,003,
,,สมชาย,face10_m.png,m,k,0.4507189000141807,No,Pilot03,003,
,,ดวงแก้ว,face3_m.png,f,j,0.13359699997818097,No,Pilot03,003,
,,ทับทิม,face4_m.png,f,j,0.2836539999989327,No,Pilot03,003,
,,ชูศักดิ์,face8_w.png,m,j,0.10026069998275489,No,Pilot03,003,
,,แก้วตา,face9_m.png,f,j,1.5338526999985334,No,Pilot03,003,
,,ทองดี,face3_w.png,m,k,0.3837846999813337,No,Pilot03,003,
,,ประเสริฐ,face10_w.png,m,k,0.05083409999497235,No,Pilot03,003,
,,ใบเฟิร์น,face9_w.png,f,j,0.11690959997940809,No,Pilot03,003,
,,พอใจ,face3_m.png,f,j,0.8502028999791946,No,Pilot03,003,
,,สายใจ,face1_w.png,f,j,0.38373989998945035,No,Pilot03,003,
,,มั่นคง,face2_m.png,m,k,0.2005635999958031,No,Pilot03,003,
,,สมหมาย,face5_m.png,m,k,0.15023709999513812,No,Pilot03,003,
,,สมหญิง,face5_m.png,f,j,0.1668972999905236,No,Pilot03,003,
,,สมชาย,face4_m.png,m,k,0.11697360000107437,No,Pilot03,003,
,,สมหญิง,face1_m.png,f,j,0.15042399999219924,No,Pilot03,003,
,,สมปอง,face5_m.png,m,k,0.2004408000211697,No,Pilot03,003,
,,ทับทิม,face1_w.png,f,j,0.2175132999836933,No,Pilot03,003,
,,ฟ้าใส,face10_m.png,f,j,0.2334809000021778,No,Pilot03,003,
,,ประทีป,face3_m.png,m,k,0.10025099999620579,No,Pilot03,003,
,,สมปอง,face5_w.png,m,k,0.18381360001512803,No,Pilot03,003,
,,ประทีป,face4_m.png,m,j,0.005464899993967265,No,Pilot03,003,
,,ใบเฟิร์น,face6_w.png,f,j,0.416983800008893,No,Pilot03,003,
,,แก้วตา,face10_m.png,f,j,0.2837413999950513,No,Pilot03,003,
,,ประเสริฐ,face3_w.png,m,k,0.3168387000041548,No,Pilot03,003,
,,ฟ้าใส,face5_w.png,f,j,0.7337217000022065,No,Pilot03,003,
,,พิกุล,face8_m.png,f,j,0.11710140001378022,No,Pilot03,003,
,,มานะ,face4_m.png,m,k,0.0838213000097312,No,Pilot03,003,
,,ใบเฟิร์น,face6_m.png,f,j,0.4336542999953963,No,Pilot03,003,
,,ทับทิม,face1_m.png,f,k,0.050356300023850054,No,Pilot03,003,
,,ทองดี,face1_m.png,m,k,0.31707140000071377,No,Pilot03,003,
,,ชูศักดิ์,face2_w.png,m,k,0.31705320000764914,No,Pilot03,003,
,,มั่นคง,face10_m.png,m,k,0.30045480001717806,No,Pilot03,003,
,,ทับทิม,face8_m.png,f,j,0.8174704999837559,No,Pilot03,003,
,,วันเพ็ญ,face2_w.png,f,j,0.7335984999954235,No,Pilot03,003,
,,ประเสริฐ,face1_w.png,m,k,0.3168704000127036,No,Pilot03,003,
,,ใบเฟิร์น,face5_w.png,f,j,0.16691800000262447,No,Pilot03,003,
,,สายใจ,face10_m.png,f,j,0.5501713999838103,No,Pilot03,003,
,,พิกุล,face5_w.png,f,j,None,Yes,Pilot03,003,
,,ดวงแก้ว,face1_m.png,f,j,0.03351649999967776,No,Pilot03,003,
,,มานะ,face9_m.png,m,k,0.06703360000392422,No,Pilot03,003,
,,แก้วตา,face1_w.png,f,j,0.0668903999903705,No,Pilot03,003,
,,ทองดี,face5_w.png,m,k,0.31711639999412,No,Pilot03,003,
,,แก้วตา,face9_w.png,f,j,0.5670839000085834,No,Pilot03,003,
,,มั่นคง,face10_w.png,m,k,0.11741249999613501,No,Pilot03,003,
,,สมชาย,face5_w.png,m,k,0.4170390000217594,No,Pilot03,003,
,,บุญชู,face5_m.png,m,k,0.2168766999966465,No,Pilot03,003,
,,สายใจ,face10_w.png,f,j,0.4502951999893412,No,Pilot03,003,
,,สายใจ,face4_m.png,f,j,0.6337393000139855,No,Pilot03,003,
,,ฟ้าใส,face7_w.png,f,j,0.18371829998795874,No,Pilot03,003,
,,สมชาย,face8_m.png,m,k,0.4002111000008881,No,Pilot03,003,
,,ทองดี,face10_w.png,m,j,0.35015389998443425,No,Pilot03,003,
,,แก้วตา,face8_w.png,f,j,0.5836217000032775,No,Pilot03,003,
,,แก้วตา,face2_w.png,f,j,0.0835613000090234,No,Pilot03,003,
,,วันเพ็ญ,face7_m.png,f,j,0.21695699999690987,No,Pilot03,003,
,,สายใจ,face5_w.png,f,j,0.2672997000045143,No,Pilot03,003,
,,ประเสริฐ,face2_m.png,m,k,None,Yes,Pilot03,003,
,,ประทีป,face2_w.png,m,k,None,Yes,Pilot03,003,
,,ประทีป,face6_w.png,m,k,None,Yes,Pilot03,003,
,,ประเสริฐ,face9_w.png,m,k,None,Yes,Pilot03,003,
,,สมหมาย,face7_w.png,m,k,None,Yes,Pilot03,003,
,,บุญชู,face4_w.png,m,k,None,Yes,Pilot03,003,
,,ชูศักดิ์,face6_m.png,m,k,0.4336650999903213,No,Pilot03,003,
,,ชูศักดิ์,face9_m.png,m,k,None,Yes,Pilot03,003,
,,ชูศักดิ์,face3_w.png,m,k,0.3833753000071738,No,Pilot03,003,
,,พิกุล,face3_w.png,f,j,0.26681979998829775,No,Pilot03,003,
,,มั่นคง,face9_w.png,m,k,0.18372139998245984,No,Pilot03,003,
,,ทับทิม,face3_m.png,f,j,0.1336114000005182,No,Pilot03,003,
,,ใบเฟิร์น,face3_m.png,f,j,0.13373640002100728,No,Pilot03,003,
,,บุญชู,face9_m.png,m,k,0.13363009999739006,No,Pilot03,003,
,,มานะ,face4_w.png,m,k,0.10026980002294295,No,Pilot03,003,
,,ฟ้าใส,face10_w.png,f,j,0.10025070002302527,No,Pilot03,003,
,,บุญชู,face5_w.png,m,k,0.2839809999859426,No,Pilot03,003,
,,สมหญิง,face7_m.png,f,j,0.2002208000048995,No,Pilot03,003,
,,ทับทิม,face3_w.png,f,j,0.18373930000234395,No,Pilot03,003,
,,แก้วตา,face3_w.png,f,j,0.08339419998810627,No,Pilot03,003,
,,มั่นคง,face4_m.png,m,k,None,Yes,Pilot03,003,
,,พอใจ,face10_w.png,f,k,None,Yes,Pilot03,003,
,,ฟ้าใส,face7_m.png,f,j,0.3502069999813102,No,Pilot03,003,
,,สมหมาย,face10_w.png,m,k,0.0034876999852713197,No,Pilot03,003,
,,ประเสริฐ,face2_w.png,m,k,None,Yes,Pilot03,003,
,,มานะ,face1_m.png,m,k,0.11765330002526753,No,Pilot03,003,
,,บุญชู,face9_w.png,m,k,0.016865500016137958,No,Pilot03,003,
,,ประทีป,face8_w.png,m,k,0.033616599976085126,No,Pilot03,003,
,,ประทีป,face3_w.png,m,k,None,Yes,Pilot03,003,
,,วันเพ็ญ,face10_w.png,f,j,None,Yes,Pilot03,003,
,,สมชาย,face4_w.png,m,j,None,Yes,Pilot03,003,
,,ประเสริฐ,face8_w.png,m,None,None,Yes,Pilot03,003,
,,ประเสริฐ,face8_w.png,m,k,0.3505097000161186,No,Pilot03,003,
,,พอใจ,face2_m.png,f,j,0.6675239999894984,No,Pilot03,003,
,,ประเสริฐ,face4_m.png,m,k,None,Yes,Pilot03,003,
,,มั่นคง,face8_m.png,m,j,0.1838819999829866,No,Pilot03,003,
,,ทองดี,face9_w.png,m,k,0.21717409999109805,No,Pilot03,003,
,,ประเสริฐ,face7_m.png,m,k,0.20044509999570437,No,Pilot03,003,
,,ฟ้าใส,face8_w.png,f,j,0.2508644000045024,No,Pilot03,003,
,,มานะ,face7_m.png,m,k,0.18351290002465248,No,Pilot03,003,
,,มั่นคง,face5_m.png,m,k,0.05028389999642968,No,Pilot03,003,
